"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5595","0","106.9","52.3","-1.1","25","0.0"
"","Haryana","6357","0","124.0","85.7","0.5","193","0.0"
"","Rajasthan","13733","0","240.9","60.7","-1.4","362","0.0"
"","Delhi","4079","0","71.1","56.1","-1.5","179","0.0"
"","UP","15497","0","271.2","106.7","-0.4","740","0.0"
"","Uttarakhand","2208","0","39.3","25.6","-0.2","228","0.0"
"","HP","1714","0","30.8","22.8","0.9","193","0.0"
"","J&K(UT) and Ladakh(UT)","2404","601","49.9","44.3","0.2","250","10.9"
"","Chandigarh","264","0","4.1","4.1","0.1","27","0.0"
"WR","Chhattisgarh","3826","0","83.2","36.9","-0.2","977","0.0"
"","Gujarat","15590","0","327.8","84.4","1.5","331","0.0"
"","MP","14118","0","258.0","138.3","-3.3","1857","0.0"
"","Maharashtra","22417","0","454.7","146.7","-2.0","3477","0.0"
"","Goa","485","0","10.0","10.2","-0.5","33","0.0"
"","DD","323","0","7.3","7.1","0.2","41","0.0"
"","DNH","806","0","18.7","18.7","0.0","32","0.0"
"","Essar steel","688","0","5.5","5.8","-0.3","264","0.0"
"SR","Andhra Pradesh","9605","0","191.8","67.1","0.6","576","0.0"
"","Telangana","11300","0","219.4","112.9","-1.0","817","0.0"
"","Karnataka","12745","0","239.4","64.3","-0.7","675","0.0"
"","Kerala","3716","0","74.1","53.4","1.2","237","0.0"
"","Tamil Nadu","14537","0","308.0","162.4","-1.9","428","0.0"
"","Pondy","358","0","7.4","7.6","-0.2","64","0.0"
"ER","Bihar","4367","0","80.6","78.5","0.6","420","0.0"
"","DVC","3293","0","66.3","-37.6","-0.6","210","0.0"
"","Jharkhand","1299","0","26.1","16.5","0.2","100","0.0"
"","Odisha","3803","0","71.2","6.4","0.0","180","0.0"
"","West Bengal","6430","0","120.5","27.2","-0.1","300","0.0"
"","Sikkim","126","0","2.0","1.9","0.1","35","0.0"
"NER","Arunachal Pradesh","119","1","2.1","2.1","-0.1","54","0.0"
"","Assam","1351","23","24.1","19.6","1.9","98","0.8"
"","Manipur","181","2","2.6","3.1","-0.5","28","0.0"
"","Meghalaya","373","1","6.5","6.0","-0.2","345","0.3"
"","Mizoram","110","0","1.6","1.6","-0.3","24","0.0"
"","Nagaland","115","2","2.1","2.0","-0.1","16","0.0"
"","Tripura","234","8","3.9","1.8","-0.1","31","0.0"
