"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5820","0","118.0","33.1","-0.2","79","0.0"
"","Haryana","6922","0","132.0","73.3","0.8","205","0.0"
"","Rajasthan","12168","0","240.9","79.6","0.2","546","0.0"
"","Delhi","4254","0","72.3","55.7","0.1","267","0.0"
"","UP","14114","180","291.3","106.4","0.8","270","1.7"
"","Uttarakhand","2116","0","39.7","24.6","0.7","231","0.0"
"","HP","1646","0","30.3","24.5","0.6","158","0.0"
"","J&K","2428","607","48.5","43.2","-0.1","248","11.5"
"","Chandigarh","244","0","4.0","3.8","0.2","37","0.0"
"WR","Chhattisgarh","3754","0","79.5","37.6","0.9","441","0.4"
"","Gujarat","14721","0","316.4","83.1","1.6","1098","0.0"
"","MP","13695","0","251.6","138.2","0.5","567","0.0"
"","Maharashtra","20777","0","421.8","118.6","0.4","578","0.0"
"","Goa","458","0","9.5","9.3","-0.4","72","0.0"
"","DD","312","0","6.9","6.8","0.1","70","0.0"
"","DNH","771","0","17.7","17.6","0.1","48","0.0"
"","Essar steel","442","0","7.8","8.3","-0.5","231","0.0"
"SR","Andhra Pradesh","7746","0","151.2","60.5","-0.2","666","0.0"
"","Telangana","8827","0","174.0","66.6","-0.2","544","0.0"
"","Karnataka","11212","0","212.2","79.2","-0.1","403","0.0"
"","Kerala","3599","0","67.1","56.7","0.2","205","0.0"
"","Tamil Nadu","11134","0","227.9","114.1","-1.6","351","0.0"
"","Pondy","265","0","6.0","6.4","-0.4","44","0.0"
"ER","Bihar","4213","0","73.9","69.0","-0.2","460","0.0"
"","DVC","3149","285","65.4","-42.1","0.4","396","0.9"
"","Jharkhand","1044","0","22.8","16.7","-0.9","169","0.0"
"","Odisha","3990","0","73.8","24.3","0.1","267","0.0"
"","West Bengal","6446","0","121.4","22.9","-0.8","309","0.0"
"","Sikkim","95","0","1.4","1.8","-0.5","18","0.0"
"NER","Arunachal Pradesh","111","2","2.1","2.0","0.1","56","0.0"
"","Assam","1382","28","21.4","16.5","0.1","124","0.3"
"","Manipur","210","6","2.9","3.1","-0.2","38","0.0"
"","Meghalaya","351","2","6.1","5.2","-0.2","51","0.0"
"","Mizoram","106","5","1.8","1.7","-0.2","13","0.0"
"","Nagaland","109","4","2.2","2.0","-0.1","13","0.0"
"","Tripura","219","12","3.9","2.1","-0.3","29","0.0"
