"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11614","0","268.2","140.2","-0.6","149","0.0"
"","Haryana","9111","0","198.7","150.7","1.4","211","0.0"
"","Rajasthan","10786","0","234.3","65.5","-0.4","199","0.0"
"","Delhi","5637","0","117.2","95.8","-2.5","84","0.0"
"","UP","15397","540","315.4","164.4","0.8","267","0.5"
"","Uttarakhand","1801","0","37.9","20.7","-1.3","99","0.0"
"","HP","1365","0","28.9","-2.3","3.1","270","0.0"
"","J&K","2029","507","42.3","19.9","-2.8","174","10.1"
"","Chandigarh","338","0","6.4","6.4","0.0","39","0.0"
"WR","Chhattisgarh","4063","0","91.7","30.0","0.1","745","0.5"
"","Gujarat","14934","0","338.0","66.8","3.7","600","0.0"
"","MP","8288","0","181.0","80.3","-0.7","420","0.0"
"","Maharashtra","20018","0","442.6","114.1","1.9","444","0.0"
"","Goa","444","0","11.6","9.9","1.1","122","0.0"
"","DD","339","0","7.6","6.6","1.0","105","0.0"
"","DNH","723","0","16.9","16.6","0.3","46","0.0"
"","Essar steel","508","0","9.9","9.7","0.2","248","0.0"
"SR","Andhra Pradesh","8392","0","182.6","15.0","2.1","496","0.0"
"","Telangana","9712","0","209.4","103.1","1.0","485","0.0"
"","Karnataka","9320","0","191.1","49.9","1.9","494","0.0"
"","Kerala","3358","0","66.7","25.6","0.9","228","0.0"
"","Tamil Nadu","13970","0","312.0","91.8","-1.9","498","0.0"
"","Pondy","356","25","7.7","7.7","0.1","79","0.2"
"ER","Bihar","4335","0","79.2","81.0","-1.9","100","0.0"
"","DVC","2941","0","66.6","-33.4","-0.4","200","0.0"
"","Jharkhand","1082","150","21.3","19.1","0.0","130","0.5"
"","Odisha","5095","0","102.2","54.5","2.4","400","0.0"
"","West Bengal","7549","0","147.0","38.6","3.9","480","0.0"
"","Sikkim","86","0","1.1","1.2","-0.1","15","0.0"
"NER","Arunachal Pradesh","99","9","2.4","3.1","-0.7","1","0.0"
"","Assam","1702","87","31.4","26.6","0.5","222","0.9"
"","Manipur","152","17","2.4","2.6","-0.2","15","0.0"
"","Meghalaya","311","17","5.8","0.9","0.0","64","0.0"
"","Mizoram","80","1","1.4","1.4","-0.4","6","0.0"
"","Nagaland","109","5","2.3","2.1","-0.1","9","0.0"
"","Tripura","250","9","4.2","5.7","-1.0","43","0.0"
