"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5355","0","102.1","36.2","-0.2","131","0.0"
"","Haryana","6381","0","114.1","61.0","1.1","219","0.0"
"","Rajasthan","10300","0","191.2","67.3","0.6","297","0.0"
"","Delhi","3457","0","62.2","48.5","0.2","250","0.0"
"","UP","12655","20","262.8","93.5","0.1","406","3.0"
"","Uttarakhand","1827","0","35.3","18.6","1.3","179","0.0"
"","HP","1482","0","26.7","20.5","0.6","213","0.0"
"","J&K","2272","568","42.3","38.6","-1.0","391","10.0"
"","Chandigarh","190","0","3.3","3.6","-0.2","39","0.0"
"WR","Chhattisgarh","3319","0","70.4","16.9","-1.0","79","0.0"
"","Gujarat","12597","0","258.3","61.6","-2.5","390","0.0"
"","MP","11433","0","214.9","145.7","-4.2","301","0.0"
"","Maharashtra","18823","0","394.8","138.2","-1.9","552","0.0"
"","Goa","479","0","8.5","9.2","-1.3","15","0.0"
"","DD","313","0","7.0","6.9","0.1","39","0.0"
"","DNH","716","0","16.4","16.1","0.3","67","0.0"
"","Essar steel","517","0","10.3","9.7","0.6","203","0.0"
"SR","Andhra Pradesh","7435","0","156.7","43.8","0.3","423","0.0"
"","Telangana","7294","0","147.6","56.3","-0.6","526","0.0"
"","Karnataka","9116","0","189.7","82.2","2.7","607","0.0"
"","Kerala","3460","0","65.8","52.4","1.0","198","0.0"
"","Tamil Nadu","12767","0","258.3","141.9","2.6","460","0.0"
"","Pondy","323","0","6.3","6.9","-0.6","16","0.0"
"ER","Bihar","3749","0","63.0","55.9","0.7","80","0.0"
"","DVC","3011","0","67.8","-35.0","-1.0","200","0.0"
"","Jharkhand","1032","90","22.3","14.1","0.8","200","0.3"
"","Odisha","3884","0","64.7","26.7","3.3","400","0.0"
"","West Bengal","6055","0","101.2","23.6","3.4","530","0.0"
"","Sikkim","102","0","1.4","1.6","-0.2","10","0.0"
"NER","Arunachal Pradesh","116","2","2.2","2.0","0.2","3","0.0"
"","Assam","1424","15","22.5","17.9","1.1","68","0.4"
"","Manipur","176","2","2.6","2.5","0.0","20","0.0"
"","Meghalaya","292","0","5.7","3.3","0.1","74","0.0"
"","Mizoram","93","1","1.5","1.4","0.1","21","0.0"
"","Nagaland","113","1","2.3","1.5","0.3","18","0.0"
"","Tripura","218","1","4.2","1.8","0.8","7","0.0"
