"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5949","0","128.5","77.9","-0.8","158"
"","Haryana","7166","0","133.9","98.4","-2.1","141"
"","Rajasthan","8520","0","184.7","70.6","-0.2","242"
"","Delhi","4851","0","99.0","80.7","-0.9","269"
"","UP","16133","0","328.7","131.4","1.0","575"
"","Uttarakhand","1806","80","36.5","19.1","-0.1","133"
"","HP","1221","0","25.6","9.5","2.3","225"
"","J&K","1791","448","38.1","19.1","-0.6","191"
"","Chandigarh","245","0","5.0","5.2","-0.1","31"
"WR","Chhattisgarh","3994","0","89.2","32.2","-1.8","177"
"","Gujarat","14766","0","333.5","80.6","0.1","528"
"","MP","8284","0","181.9","102.5","-1.3","384"
"","Maharashtra","21430","0","477.6","152.6","1.7","979"
"","Goa","487","0","9.9","8.4","0.9","85"
"","DD","312","0","7.2","7.0","0.2","20"
"","DNH","764","0","17.4","16.4","1.1","66"
"","Essar steel","473","0","10.0","8.9","1.2","197"
"SR","Andhra Pradesh","7848","0","167.4","37.8","2.4","589"
"","Telangana","7507","0","158.1","66.0","-3.8","210"
"","Karnataka","9482","0","214.3","83.4","5.0","432"
"","Kerala","3676","0","74.6","59.8","0.0","263"
"","Tamil Nadu","15361","0","311.3","175.3","4.6","994"
"","Pondy","349","0","7.7","8.1","-0.4","17"
"ER","Bihar","4141","0","73.5","69.9","-2.0","250"
"","DVC","3202","0","66.9","-47.2","-2.2","200"
"","Jharkhand","1197","0","25.9","18.8","2.1","100"
"","Odisha","4261","0","88.2","20.9","-0.4","250"
"","West Bengal","8295","0","156.2","43.9","0.0","250"
"","Sikkim","67","0","1.1","1.0","0.1","12"
"NER","Arunachal Pradesh","82","1","1.9","2.2","-0.3","6"
"","Assam","1287","213","21.4","16.8","0.6","175"
"","Manipur","150","1","2.3","2.2","0.1","31"
"","Meghalaya","239","0","3.9","2.1","-1.2","131"
"","Mizoram","73","1","1.3","1.2","0.0","25"
"","Nagaland","111","1","2.4","2.0","0.1","7"
"","Tripura","231","0","3.7","2.1","0.9","143"
