"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4482","0","85.9","56.1","0.1","246"
"","Haryana","5999","0","103.9","94.7","-0.7","207"
"","Rajasthan","8677","0","175.7","55.5","1.1","621"
"","Delhi","3417","0","60.7","50.1","-1.0","214"
"","UP","10821","0","227.5","82.2","-2.8","454"
"","Uttarakhand","1806","0","32.3","15.6","0.5","296"
"","HP","1463","0","27.0","20.8","0.9","121"
"","J&K","1478","370","30.3","34.7","-11.4","0"
"","Chandigarh","195","0","3.4","3.6","-0.3","8"
"WR","Chhattisgarh","3442","0","80.1","27.5","-1.2","119"
"","Gujarat","13736","0","303.7","110.7","-1.8","492"
"","MP","8818","0","172.7","96.4","-1.3","469"
"","Maharashtra","20701","0","439.0","152.6","0.1","702"
"","Goa","450","0","9.6","8.3","0.6","69"
"","DD","323","0","7.3","6.9","0.3","52"
"","DNH","742","0","16.8","17.1","-0.3","14"
"","Essar steel","402","0","7.2","6.9","0.3","237"
"SR","Andhra Pradesh","7089","0","157.2","13.2","-1.4","927"
"","Telangana","8793","0","180.3","90.0","1.0","339"
"","Karnataka","9688","0","214.4","75.4","1.8","374"
"","Kerala","3477","0","69.3","54.9","1.6","246"
"","Tamil Nadu","13530","0","296.5","163.9","-1.6","522"
"","Pondy","342","0","7.2","7.6","-0.3","28"
"ER","Bihar","3160","0","59.2","55.2","-3.4","260"
"","DVC","2913","0","64.5","-36.5","0.7","150"
"","Jharkhand","1042","0","21.5","15.6","-0.5","100"
"","Odisha","3672","0","70.2","14.2","2.0","150"
"","West Bengal","5509","0","103.9","21.3","1.0","250"
"","Sikkim","95","0","1.8","1.7","0.1","10"
"NER","Arunachal Pradesh","124","1","2.1","2.1","0.0","2"
"","Assam","1310","100","22.3","17.0","1.2","87"
"","Manipur","136","1","2.2","2.6","-0.4","11"
"","Meghalaya","252","0","4.9","4.0","-0.3","26"
"","Mizoram","74","0","1.4","1.4","0.0","3"
"","Nagaland","105","1","1.8","2.0","-0.3","0"
"","Tripura","198","0","2.9","2.4","0.1","26"
