"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8863","0","192.6","113.2","-1.7","126","0.0"
"","Haryana","7226","0","145.8","122.7","-0.9","421","0.0"
"","Rajasthan","7529","0","170.3","53.4","0.7","287","0.0"
"","Delhi","5559","0","114.3","93.1","-0.8","280","0.1"
"","UP","16470","0","319.9","143.6","-1.0","371","0.0"
"","Uttarakhand","2072","0","43.5","17.1","-1.4","237","0.0"
"","HP","877","0","25.0","2.0","2.8","269","0.0"
"","J&K","1946","486","39.4","18.5","-4.4","18","9.4"
"","Chandigarh","269","0","5.5","6.4","-0.9","0","0.0"
"WR","Chhattisgarh","3299","0","75.0","18.4","-2.1","76","0.0"
"","Gujarat","14607","0","330.6","146.1","1.3","516","0.0"
"","MP","6788","0","146.5","48.8","-3.2","272","0.0"
"","Maharashtra","18368","0","409.1","109.8","-3.3","658","0.0"
"","Goa","451","0","9.4","8.8","-0.1","62","0.0"
"","DD","332","0","7.4","6.2","1.3","74","0.0"
"","DNH","750","0","17.6","16.8","0.8","53","0.0"
"","Essar steel","417","0","8.4","8.5","-0.2","226","0.0"
"SR","Andhra Pradesh","7286","0","163.8","7.9","4.0","632","0.0"
"","Telangana","6836","0","143.3","59.2","1.5","634","0.0"
"","Karnataka","8884","0","179.2","57.2","3.6","481","0.0"
"","Kerala","3230","0","63.3","40.1","0.7","214","0.0"
"","Tamil Nadu","14247","0","323.1","110.9","3.2","890","0.0"
"","Pondy","355","0","7.4","7.6","-0.2","47","0.0"
"ER","Bihar","4713","0","80.9","80.1","-1.2","345","0.0"
"","DVC","2978","0","68.3","-31.4","0.0","298","0.0"
"","Jharkhand","1034","0","22.3","16.6","0.3","130","0.0"
"","Odisha","4238","0","81.3","47.5","2.0","398","0.0"
"","West Bengal","7883","0","155.2","41.7","2.9","445","0.0"
"","Sikkim","85","0","1.4","1.4","0.0","30","0.0"
"NER","Arunachal Pradesh","116","4","2.3","2.7","-0.3","15","0.0"
"","Assam","1735","20","30.8","25.1","1.2","176","1.4"
"","Manipur","159","1","2.3","2.5","-0.2","13","0.0"
"","Meghalaya","300","0","5.5","0.8","-0.1","140","0.0"
"","Mizoram","84","2","1.6","0.8","0.1","9","0.0"
"","Nagaland","122","3","2.2","2.1","-0.1","29","0.0"
"","Tripura","260","2","4.4","4.1","0.1","44","0.0"
