"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8210","0","181.5","113.8","-0.5","224","0.0"
"","Haryana","8112","0","171.4","122.0","2.2","228","0.4"
"","Rajasthan","8478","0","185.1","53.5","1.3","249","0.0"
"","Delhi","5217","0","110.5","86.4","-1.4","117","0.0"
"","UP","16494","150","357.8","178.5","2.8","430","0.0"
"","Uttarakhand","1903","0","40.6","11.6","0.7","137","0.0"
"","HP","1296","0","25.5","0.6","0.2","79","0.1"
"","J&K","2001","500","40.1","14.3","-0.2","153","9.5"
"","Chandigarh","278","0","5.6","6.2","-0.5","0","0.0"
"WR","Chhattisgarh","3644","0","80.8","23.1","-1.0","367","0.0"
"","Gujarat","10650","0","238.9","65.6","-1.8","548","0.0"
"","MP","7391","0","157.4","91.6","-0.1","391","0.0"
"","Maharashtra","16832","0","357.2","104.3","1.6","383","0.0"
"","Goa","428","0","9.5","8.7","0.7","69","0.0"
"","DD","309","0","6.9","6.0","0.8","76","0.0"
"","DNH","733","0","16.7","15.8","0.9","55","0.0"
"","Essar steel","160","0","2.2","2.1","0.1","154","0.0"
"SR","Andhra Pradesh","7002","0","150","28","2.2","454","0.0"
"","Telangana","7470","0","157","78","-4.0","371","0.0"
"","Karnataka","7736","0","155","52","2.2","414","0.0"
"","Kerala","3398","0","65","45","2.2","309","0.0"
"","Tamil Nadu","13975","0","292","111","3.2","498","0.0"
"","Pondy","342","0","6","7","-0.8","38","0.0"
"ER","Bihar","4170","0","83.1","76.1","1.3","250","0.0"
"","DVC","2874","0","66.3","-23.9","0.0","380","0.0"
"","Jharkhand","1178","0","25.4","17.0","0.8","150","0.0"
"","Odisha","4108","0","76.9","28.5","-0.9","380","0.0"
"","West Bengal","8182","0","152.3","46.5","6.4","440","0.0"
"","Sikkim","87","0","1.1","1.0","0.1","30","0.0"
"NER","Arunachal Pradesh","113","7","2.2","1.9","0.4","45","0.1"
"","Assam","1661","99","31.8","23.9","3.0","237","0.7"
"","Manipur","144","7","2.1","2.1","0.0","31","0.1"
"","Meghalaya","279","0","4.9","-1.3","0.1","76","0.0"
"","Mizoram","62","3","0.9","1.0","-0.2","30","0.0"
"","Nagaland","98","4","2.0","1.7","0.1","28","0.2"
"","Tripura","249","4","4.6","3.0","0.3","99","0.0"
