"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6075","0","120.5","0.0","0.0","0"
"","Haryana","6714","0","121.5","64.4","-3.5","119"
"","Rajasthan","8904","0","188.1","95.7","-3.0","360"
"","Delhi","4246","0","89.7","73.0","-2.7","294"
"","UP","15939","0","323.3","74.2","-0.4","310"
"","Uttarakhand","1917","0","36.4","133.2","1.9","729"
"","HP","1120","0","22.8","18.2","1.3","186"
"","J&K","1893","473","36.5","10.8","-0.6","127"
"","Chandigarh","209","0","4.3","22.9","-4.4","70"
"WR","Chhattisgarh","3963","0","94.3","34.4","-1.0","120"
"","Gujarat","15681","0","348.6","77.9","0.4","370"
"","MP","8301","0","183.6","110.1","-1.4","395"
"","Maharashtra","22159","19","495.4","142.2","3.2","672"
"","Goa","494","0","10.7","9.2","1.2","98"
"","DD","300","0","5.5","5.6","-0.1","15"
"","DNH","759","0","17.3","16.4","0.9","51"
"","Essar steel","481","0","9.9","9.1","0.8","212"
"SR","Andhra Pradesh","7284","0","164.9","27.8","0.0","595"
"","Telangana","8237","0","171.9","78.7","-0.4","656"
"","Karnataka","9653","0","215.9","82.6","4.3","483"
"","Kerala","3641","0","72.0","55.2","2.0","286"
"","Tamil Nadu","14376","0","313.4","145.2","-1.6","791"
"","Pondy","349","0","7.5","7.8","-0.2","72"
"ER","Bihar","3450","0","60.3","61.6","-2.1","190"
"","DVC","2918","0","64.0","-38.0","0.5","480"
"","Jharkhand","1112","0","24.6","17.3","1.1","213"
"","Odisha","4250","0","85.7","27.1","2.1","360"
"","West Bengal","7665","0","154.3","56.2","2.4","550"
"","Sikkim","88","0","1.2","1.5","-0.2","23"
"NER","Arunachal Pradesh","100","2","2.0","1.6","0.4","44"
"","Assam","1225","151","21.3","16.3","1.7","250"
"","Manipur","141","2","2.5","2.1","0.4","13"
"","Meghalaya","215","0","3.8","2.9","-0.2","35"
"","Mizoram","78","2","1.4","1.1","0.3","33"
"","Nagaland","102","1","1.9","1.7","0.0","53"
"","Tripura","226","1","3.0","3.0","-0.6","81"
