"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5459","0","108.2","30.8","0.4","131","0.0"
"","Haryana","6505","0","122.1","60.5","1.7","182","0.1"
"","Rajasthan","11109","1520","208.4","75.4","4.5","380","10.5"
"","Delhi","3883","0","64.8","44.7","-1.1","211","0.0"
"","UP","14301","110","295.7","102.4","1.3","753","0.6"
"","Uttarakhand","2134","0","36.8","28.2","0.7","174","0.0"
"","HP","1501","6","26.5","22.2","0.5","160","0.2"
"","J&K","2048","512","43.3","40.5","-0.8","68","10.2"
"","Chandigarh","220","0","3.5","3.2","0.3","34","0.0"
"WR","Chhattisgarh","3416","0","76.0","5.8","-0.4","260","0.0"
"","Gujarat","14033","0","302.2","137.8","2.2","420","0.0"
"","MP","9880","0","215.7","126.1","-1.1","294","0.0"
"","Maharashtra","20504","0","419.0","136.6","0.0","430","0.0"
"","Goa","435","0","10.0","9.1","0.2","33","0.0"
"","DD","318","0","7.1","7.0","0.1","49","0.0"
"","DNH","744","0","17.6","16.6","1.0","57","0.0"
"","Essar steel","492","0","10.3","9.6","0.8","196","0.0"
"SR","Andhra Pradesh","8319","0","164.7","46.9","-0.9","386","0.1"
"","Telangana","9384","0","185.2","82.7","0.3","558","0.1"
"","Karnataka","9983","0","214.8","94.7","0.5","726","0.1"
"","Kerala","3465","0","66.7","54.6","1.5","272","0.0"
"","Tamil Nadu","14113","0","285.2","160.4","0.1","465","0.2"
"","Pondy","338","0","6.6","6.9","-0.4","33","0.0"
"ER","Bihar","4081","0","67.4","65.0","-2.5","220","0.0"
"","DVC","2986","0","67.6","-46.0","-0.1","225","0.0"
"","Jharkhand","1174","0","22.3","14.2","-1.3","45","0.0"
"","Odisha","4213","0","77.3","20.5","3.0","220","0.0"
"","West Bengal","6691","0","122.5","16.2","2.7","225","0.0"
"","Sikkim","105","0","1.7","1.7","0.0","10","0.0"
"NER","Arunachal Pradesh","122","4","2.4","1.9","0.5","42","0.0"
"","Assam","1412","37","23.9","20.0","1.8","158","0.4"
"","Manipur","176","6","2.6","2.8","-0.2","14","0.0"
"","Meghalaya","326","1","5.9","4.4","-0.2","43","0.0"
"","Mizoram","95","2","1.8","1.1","-0.1","31","0.0"
"","Nagaland","126","4","1.9","1.9","-0.2","21","0.0"
"","Tripura","235","2","3.6","2.2","0.1","32","0.0"
