"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4749","0","91.6","60.3","-1.6","179","0.0"
"","Haryana","4695","0","87.6","64.7","-0.9","387","0.0"
"","Rajasthan","8918","0","153.3","39.0","-7.4","572","0.0"
"","Delhi","3682","0","64.4","47.0","0.5","504","0.0"
"","UP","10994","0","209.5","105.9","-1.7","960","0.0"
"","Uttarakhand","1612","0","32.9","14.8","-0.1","202","0.0"
"","HP","1602","0","29.6","21.6","0.7","201","0.0"
"","J&K(UT) and Ladakh(UT)","2249","562","46.8","40.1","0.6","263","11.0"
"","Chandigarh","218","0","3.5","3.6","-0.1","25","0.0"
"WR","Chhattisgarh","3853","0","83.5","36.5","-0.2","276","0.0"
"","Gujarat","15833","0","345.3","106.3","4.8","587","0.0"
"","MP","11927","0","220.7","100.3","-4.0","503","0.0"
"","Maharashtra","23493","0","486.1","152.6","-3.1","383","0.0"
"","Goa","498","0","10.4","10.1","-0.2","37","0.0"
"","DD","343","0","7.6","7.2","0.4","41","0.0"
"","DNH","814","0","19.1","19.3","-0.2","39","0.0"
"","Essar steel","861","0","9.6","9.7","-0.1","242","0.0"
"SR","Andhra Pradesh","9790","0","194.7","96.3","0.4","584","0.0"
"","Telangana","12452","0","244.1","135.7","0.2","898","0.0"
"","Karnataka","12753","0","248.5","72.0","-0.5","527","0.0"
"","Kerala","3870","0","79.4","61.5","1.3","250","0.0"
"","Tamil Nadu","15242","0","339.7","189.5","0.3","524","0.0"
"","Pondy","397","0","8.5","8.5","-0.1","34","0.0"
"ER","Bihar","3612","0","67.3","62.9","-1.8","231","0.0"
"","DVC","2873","0","59.5","-24.6","0.3","314","0.0"
"","Jharkhand","1184","0","21.0","13.8","-1.3","154","0.0"
"","Odisha","3622","0","67.8","4.8","0.7","302","0.0"
"","West Bengal","6535","0","114.0","29.1","-1.0","208","0.0"
"","Sikkim","107","0","1.4","1.7","-0.4","12","0.0"
"NER","Arunachal Pradesh","124","2","2.2","2.0","0.1","49","0.0"
"","Assam","1314","75","22.5","16.4","0.4","180","1.0"
"","Manipur","192","4","2.6","2.6","0.0","24","0.0"
"","Meghalaya","364","0","5.7","3.4","0.4","184","0.1"
"","Mizoram","101","1","1.7","1.1","0.3","29","0.0"
"","Nagaland","127","2","2.2","1.8","0.3","55","0.0"
"","Tripura","224","0","3.6","1.5","0.0","35","0.0"
