"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5737","0","114.5","58.3","0.5","126"
"","Haryana","6183","0","124.3","95.0","-0.4","149"
"","Rajasthan","9932","0","205.6","67.4","3.3","313"
"","Delhi","3271","0","59.4","47.8","-0.1","209"
"","UP","13733","0","286.4","109.7","0.4","380"
"","Uttarakhand","1810","0","33.8","18.7","-0.1","192"
"","HP","1445","0","26.0","19.4","2.0","197"
"","J&K","1943","486","41.5","35.2","-1.6","103"
"","Chandigarh","185","0","3.2","3.3","-0.1","13"
"WR","Chhattisgarh","3578","0","85.1","22.5","-0.9","127"
"","Gujarat","13532","0","299.5","104.5","-0.3","505"
"","MP","9440","0","189.0","110.0","-1.4","293"
"","Maharashtra","21481","0","457.1","159.3","-1.4","559"
"","Goa","409","0","8.7","8.9","-0.7","69"
"","DD","324","0","7.0","6.8","0.2","44"
"","DNH","742","0","16.5","16.8","-0.2","18"
"","Essar steel","441","0","8.2","7.4","0.8","172"
"SR","Andhra Pradesh","7661","0","167.4","14.8","2.6","570"
"","Telangana","9003","0","180.5","78.6","0.0","841"
"","Karnataka","9844","0","217.8","72.0","0.7","361"
"","Kerala","3361","0","66.7","50.2","1.7","358"
"","Tamil Nadu","13542","0","289.9","151.5","-2.3","465"
"","Pondy","326","0","6.7","6.8","-0.2","31"
"ER","Bihar","3534","0","65.6","60.0","0.3","220"
"","DVC","3141","0","62.6","-29.6","-0.9","200"
"","Jharkhand","1125","0","25.2","15.9","3.2","140"
"","Odisha","4233","0","76.7","22.8","0.6","300"
"","West Bengal","7261","0","118.6","28.9","-0.9","320"
"","Sikkim","93","0","1.5","1.4","0.0","21"
"NER","Arunachal Pradesh","127","3","1.9","2.0","-0.1","5"
"","Assam","1305","101","21.0","15.7","1.4","24"
"","Manipur","140","1","2.0","2.5","-0.5","2"
"","Meghalaya","300","0","5.6","3.6","0.4","15"
"","Mizoram","81","1","1.3","1.4","-0.1","3"
"","Nagaland","100","1","1.8","1.8","-0.1","7"
"","Tripura","195","4","2.2","2.5","-0.5","11"
