"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4343","0","106.9","85.4","-4.4","134","0.0"
"","Haryana","5007","0","100.4","90.7","0.0","337","0.0"
"","Rajasthan","8649","0","176.9","35.6","1.0","484","0.0"
"","Delhi","3930","0","83.9","63.5","-2.0","61","0.0"
"","UP","14792","0","292.1","144.5","0.5","403","0.0"
"","Uttarakhand","1752","0","32.9","16.4","-2.2","135","0.0"
"","HP","1166","0","24.3","4.2","-0.5","87","0.0"
"","J&K","1843","461","33.1","25.0","-12.2","0","7.8"
"","Chandigarh","170","0","3.4","5.2","-1.8","0","0.0"
"WR","Chhattisgarh","3874","0","86.5","22.7","-2.7","329","0.0"
"","Gujarat","14378","0","332.1","112.6","2.6","757","0.0"
"","MP","8058","0","170.9","46.9","-0.6","422","0.0"
"","Maharashtra","19915","0","436.1","128.9","-1.3","755","0.0"
"","Goa","460","0","12.3","7.5","2.1","52","0.0"
"","DD","319","0","7.3","6.1","1.2","73","0.0"
"","DNH","771","0","18.2","17.2","1.0","109","0.0"
"","Essar steel","617","0","12.7","11.9","0.8","327","0.0"
"SR","Andhra Pradesh","7616","0","169.4","38.8","3.2","551","0.0"
"","Telangana","8814","0","194.1","88.6","4.6","454","0.0"
"","Karnataka","9243","0","196.2","44.1","1.0","547","0.0"
"","Kerala","3430","0","66.3","44.6","1.0","231","0.0"
"","Tamil Nadu","12953","0","290.8","157.2","0.7","607","0.0"
"","Pondy","323","0","7.1","7.0","0.1","37","0.0"
"ER","Bihar","4916","0","94.0","90.6","3.3","395","0.0"
"","DVC","2882","0","64.4","-19.1","5.3","402","1.1"
"","Jharkhand","1152","-104","24.6","17.3","-0.4","185","0.3"
"","Odisha","5026","0","106.4","40.1","2.6","358","0.6"
"","West Bengal","8071","0","147.9","46.4","3.3","425","0.0"
"","Sikkim","78","0","1.0","1.2","-0.3","15","0.0"
"NER","Arunachal Pradesh","112","3","2.2","2.8","-0.5","42","0.0"
"","Assam","1660","72","31.5","25.2","1.3","206","0.6"
"","Manipur","180","3","2.4","2.4","0.0","54","0.0"
"","Meghalaya","272","0","5.3","1.6","-0.1","88","0.0"
"","Mizoram","76","2","1.6","1.0","0.2","16","0.0"
"","Nagaland","118","2","2.1","1.8","0.0","37","0.0"
"","Tripura","282","1","5.0","4.5","0.7","150","0.0"
