"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5114","0","105.1","57.6","-0.5","173"
"","Haryana","5906","0","117.8","71.5","-0.3","358"
"","Rajasthan","9442","0","201.2","61.2","0.8","267"
"","Delhi","3353","0","63.0","49.7","2.5","240"
"","UP","12158","380","256.1","114.4","0.7","340"
"","Uttarakhand","1697","0","35.1","23.8","3.0","198"
"","HP","1420","0","25.7","20.2","1.4","220"
"","J&K","1978","495","42.2","34.2","1.8","237"
"","Chandigarh","184","0","3.4","3.3","0.3","18"
"WR","Chhattisgarh","3655","96","83.9","34.1","-1.1","178"
"","Gujarat","13233","0","301.5","72.5","5.2","313"
"","MP","8944","0","185.6","113.3","-3.0","162"
"","Maharashtra","16633","4","376.5","116.6","-1.8","414"
"","Goa","457","0","9.4","8.2","0.6","50"
"","DD","308","0","6.9","6.5","0.4","45"
"","DNH","706","0","16.5","16.5","0.0","29"
"","Essar steel","643","0","11.2","10.0","1.2","190"
"SR","Andhra Pradesh","6928","0","152.2","20.3","-0.3","386"
"","Telangana","6301","0","143.3","81.9","-0.2","165"
"","Karnataka","9212","500","207.6","70.3","4.0","539"
"","Kerala","3637","0","71.0","50.1","2.0","213"
"","Tamil Nadu","14329","0","310.4","144.1","1.8","425"
"","Pondy","322","0","6.9","7.1","-0.2","29"
"ER","Bihar","3309","200","62.7","60.5","-0.1","0"
"","DVC","2846","150","59.4","-25.8","-0.6","0"
"","Jharkhand","1045","0","22.3","11.7","0.8","0"
"","Odisha","3958","0","74.6","23.8","1.4","0"
"","West Bengal","7065","0","137.7","33.2","1.5","0"
"","Sikkim","103","0","1.5","1.2","0.3","0"
"NER","Arunachal Pradesh","110","1","2.1","1.4","0.7","45"
"","Assam","1285","78","21.8","14.2","3.1","188"
"","Manipur","151","1","2.4","2.1","0.3","31"
"","Meghalaya","321","0","5.2","3.9","-0.2","91"
"","Mizoram","79","1","1.3","0.9","0.4","29"
"","Nagaland","102","1","1.8","1.4","0.4","32"
"","Tripura","228","1","3.3","0.6","0.8","62"
