"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11084","0","228.4","124.1","-7.2","115","0.0"
"","Haryana","8366","0","179.9","124.5","-0.5","251","0.0"
"","Rajasthan","10240","0","224.0","60.0","-1.8","368","0.0"
"","Delhi","5532","0","112.0","92.0","0.1","214","0.0"
"","UP","18916","1230","389.6","184.8","0.9","569","1.1"
"","Uttarakhand","1928","0","44.1","17.6","0.7","129","0.0"
"","HP","1435","0","29.8","4.3","1.1","192","0.0"
"","J&K","2108","527","44.9","19.3","0.2","340","10.6"
"","Chandigarh","314","0","5.7","6.3","-0.6","8","0.0"
"WR","Chhattisgarh","3806","0","88.9","28.5","-0.2","427","0.0"
"","Gujarat","15230","0","338.8","89.4","5.0","626","0.0"
"","MP","8788","0","196.1","110.2","0.0","600","0.0"
"","Maharashtra","21244","0","479.4","123.0","2.9","666","0.0"
"","Goa","541","0","11.5","12.4","-1.5","67","0.0"
"","DD","339","0","7.6","7.2","0.4","93","0.0"
"","DNH","771","0","18.2","18.4","-0.2","41","0.0"
"","Essar steel","364","0","6.2","6.2","0.0","322","0.0"
"SR","Andhra Pradesh","9598","0","195.3","29.3","-1.4","441","0.0"
"","Telangana","7931","0","170.2","51.7","0.0","496","0.0"
"","Karnataka","11239","0","218.4","69.8","0.5","492","0.0"
"","Kerala","3712","0","72.0","57.0","1.4","212","0.0"
"","Tamil Nadu","15901","0","348.5","130.1","-1.1","491","0.0"
"","Pondy","441","0","9.1","9.2","-0.1","57","0.0"
"ER","Bihar","5386","0","108.4","103.8","0.6","150","0.0"
"","DVC","2942","0","63.9","-47.7","-1.2","220","0.0"
"","Jharkhand","1053","0","25.6","20.7","-0.5","120","0.0"
"","Odisha","4539","0","102.3","36.3","2.2","700","0.0"
"","West Bengal","8833","0","184.5","62.5","0.4","200","0.0"
"","Sikkim","92","0","1.3","1.3","0.0","10","0.0"
"NER","Arunachal Pradesh","131","3","2.2","2.0","0.2","19","0.0"
"","Assam","1771","62","35.1","30.1","1.2","183","0.4"
"","Manipur","141","7","2.6","2.2","0.4","25","0.0"
"","Meghalaya","322","4","5.9","2.3","-0.2","75","0.0"
"","Mizoram","78","3","1.8","1.3","0.3","29","0.0"
"","Nagaland","136","4","2.3","2.3","-0.1","31","0.0"
"","Tripura","273","13","5.4","4.5","0.5","61","0.1"
