"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11243","0","256.7","138.1","-1.7","72","0.0"
"","Haryana","9477","63","204.4","163.6","0.7","266","2.2"
"","Rajasthan","10459","0","232.4","76.3","-2.9","638","0.0"
"","Delhi","6058","0","121.6","101.0","0.8","280","0.0"
"","UP","19691","890","405.5","172.0","0.1","526","7.1"
"","Uttarakhand","1976","35","43.6","15.3","0.7","110","0.1"
"","HP","1445","0","29.4","-2.7","-0.4","103","0.0"
"","J&K","1954","488","40.8","18.2","-0.3","224","9.7"
"","Chandigarh","326","0","6.1","6.4","-0.3","3","0.0"
"WR","Chhattisgarh","3898","0","87.7","31.9","-0.3","521","0.0"
"","Gujarat","14141","0","313.0","70.2","3.8","512","0.0"
"","MP","7687","0","169.2","82.5","-1.3","647","0.0"
"","Maharashtra","19470","0","429.0","133.5","0.0","565","0.0"
"","Goa","541","0","10.2","10.6","-1.0","36","0.0"
"","DD","338","0","7.6","7.0","0.6","98","0.0"
"","DNH","799","0","18.8","18.8","0.0","130","0.0"
"","Essar steel","320","0","5.4","5.5","-0.1","306","0.0"
"SR","Andhra Pradesh","8471","0","184.6","32.4","2.1","702","0.0"
"","Telangana","10617","0","225.4","114.1","3.9","974","0.0"
"","Karnataka","9395","0","182.3","33.1","-0.9","510","0.0"
"","Kerala","3293","0","63.4","41.3","1.1","210","0.0"
"","Tamil Nadu","14147","0","302.4","114.6","-1.3","600","0.0"
"","Pondy","400","0","8.2","8.2","0.0","35","0.0"
"ER","Bihar","5658","0","111.8","109.1","-1.5","30","0.0"
"","DVC","2916","0","62.6","-30.4","-1.2","100","0.0"
"","Jharkhand","1188","0","24.8","15.9","-0.4","50","0.0"
"","Odisha","4379","0","88.5","24.9","2.1","400","0.0"
"","West Bengal","8514","0","167.1","86.3","2.7","200","0.0"
"","Sikkim","94","0","0.9","1.3","-0.5","5","0.0"
"NER","Arunachal Pradesh","124","2","2.3","2.0","0.3","67","0.0"
"","Assam","1896","78","37.0","32.2","0.3","160","1.5"
"","Manipur","172","3","2.6","2.4","0.2","37","0.0"
"","Meghalaya","322","0","5.2","1.2","-0.1","64","0.0"
"","Mizoram","92","1","1.7","0.3","0.4","54","0.0"
"","Nagaland","128","2","2.3","2.2","-0.2","46","0.0"
"","Tripura","325","14","5.6","4.3","0.9","77","0.0"
