"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8640","0","186.5","76.3","-0.9","113","0.0"
"","Haryana","7776","0","170.3","88.2","1.5","258","2.0"
"","Rajasthan","10737","0","234.7","78.6","4.9","507","1.9"
"","Delhi","5912","0","119.7","95.0","-1.9","215","0.0"
"","UP","18690","530","400.9","176.4","7.9","1017","0.0"
"","Uttarakhand","2068","0","44.7","21.3","1.4","168","0.5"
"","HP","1377","0","26.5","7.4","1.9","218","0.0"
"","J&K","1936","484","39.0","27.4","-7.3","107","9.2"
"","Chandigarh","317","0","6.0","5.8","0.2","30","0.0"
"WR","Chhattisgarh","3524","0","86.9","18.7","1.8","89","0.0"
"","Gujarat","16280","0","360.4","138.1","6.5","481","0.0"
"","MP","8735","0","195.4","109.8","-0.5","199","0.0"
"","Maharashtra","23192","0","511.7","144.3","1.8","443","0.0"
"","Goa","494","0","11.6","10.6","0.4","134","0.0"
"","DD","343","0","6.3","6.7","-0.5","131","0.0"
"","DNH","760","0","18.5","17.6","0.9","63","0.0"
"","Essar steel","329","0","5.6","6.6","-1.1","99","0.0"
"SR","Andhra Pradesh","8614","0","183.0","67.5","2.4","510","0.0"
"","Telangana","7254","0","157.0","48.6","-0.8","506","0.0"
"","Karnataka","8143","0","171.5","48.6","-2.8","476","0.0"
"","Kerala","3270","0","65.4","48.8","0.7","248","0.0"
"","Tamil Nadu","13559","0","300.3","140.5","0.1","469","0.0"
"","Pondy","372","0","8.1","8.4","-0.3","46","0.0"
"ER","Bihar","4976","0","93.0","89.4","1.3","250","0.0"
"","DVC","3129","0","71.8","-46.5","1.3","225","0.0"
"","Jharkhand","1257","0","24.6","19.2","-0.4","85","0.0"
"","Odisha","4624","0","92.8","36.3","0.4","225","0.0"
"","West Bengal","8126","0","169.9","46.1","2.1","250","0.0"
"","Sikkim","88","0","0.6","1.5","-1.0","15","0.0"
"NER","Arunachal Pradesh","112","2","2.2","2.8","-0.6","25","0.0"
"","Assam","1477","138","25.8","22.5","-0.4","116","1.7"
"","Manipur","153","3","2.2","2.6","-0.4","32","0.0"
"","Meghalaya","303","3","4.6","2.1","-0.6","25","0.0"
"","Mizoram","90","1","1.7","1.0","-0.1","20","0.0"
"","Nagaland","101","2","2.2","2.1","-0.1","43","0.0"
"","Tripura","231","18","3.7","3.6","-0.4","32","0.1"
