"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7041","0","134.2","70.6","-0.2","626","0.0"
"","Haryana","7342","0","137.8","87.0","0.5","172","0.0"
"","Rajasthan","14168","0","249.0","71.1","2.9","591","0.0"
"","Delhi","4149","0","68.8","52.7","-0.5","243","0.0"
"","UP","16113","0","288.0","122.2","-1.3","606","2.5"
"","Uttarakhand","2156","0","38.6","19.8","0.2","110","0.0"
"","HP","1674","0","28.8","22.6","-0.9","104","0.0"
"","J&K(UT) and Ladakh(UT)","2266","566","51.8","44.5","-0.9","243","12.2"
"","Chandigarh","257","0","3.9","3.8","0.1","30","0.0"
"WR","Chhattisgarh","3693","0","78.7","31.4","-0.9","303","0.0"
"","Gujarat","15641","0","341.0","93.8","4.4","684","0.0"
"","MP","14578","0","271.4","132.3","-2.7","757","0.0"
"","Maharashtra","23225","0","476.8","151.1","-1.5","495","0.0"
"","Goa","574","0","11.9","11.7","-0.3","42","0.0"
"","DD","331","0","7.3","6.9","0.4","42","0.0"
"","DNH","807","0","18.7","18.6","0.1","37","0.0"
"","Essar steel","746","0","10.2","10.9","-0.7","257","0.0"
"SR","Andhra Pradesh","9117","0","186.4","69.2","-0.6","260","0.0"
"","Telangana","10781","0","216.8","112.8","1.1","369","0.0"
"","Karnataka","12342","0","237.7","78.2","-0.5","316","0.0"
"","Kerala","3841","0","76.0","59.0","1.5","254","0.0"
"","Tamil Nadu","14704","0","311.9","141.5","0.2","384","0.0"
"","Pondy","377","0","7.7","7.9","-0.2","50","0.0"
"ER","Bihar","4229","0","77.1","76.1","-0.6","274","0.0"
"","DVC","3148","0","66.3","-37.9","0.3","211","0.0"
"","Jharkhand","1276","0","24.9","19.3","0.2","81","0.0"
"","Odisha","4015","0","77.8","8.0","-0.9","271","0.0"
"","West Bengal","6509","0","123.3","34.0","-0.8","191","0.0"
"","Sikkim","127","0","1.8","1.8","0.0","14","0.0"
"NER","Arunachal Pradesh","117","1","2.2","2.3","-0.2","11","0.0"
"","Assam","1365","7","22.7","20.7","0.1","65","0.4"
"","Manipur","213","2","3.0","3.0","-0.1","36","0.0"
"","Meghalaya","360","0","6.6","5.7","-0.1","45","0.2"
"","Mizoram","101","1","1.8","1.9","-0.3","14","0.0"
"","Nagaland","130","1","2.2","2.1","0.0","36","0.0"
"","Tripura","223","0","3.5","2.1","-0.2","42","0.0"
