"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4632","0","85.0","37.7","-0.5","243"
"","Haryana","6046","428","117.0","76.1","2.0","370"
"","Rajasthan","10236","0","233.8","75.1","2.9","351"
"","Delhi","3646","0","61.8","48.3","-0.4","198"
"","UP","10449","1205","237.0","105.1","0.6","297"
"","Uttarakhand","1906","0","36.0","24.6","1.4","164"
"","HP","1383","32","25.9","22.0","0.2","148"
"","J&K","2201","550","45.3","37.0","2.0","305"
"","Chandigarh","223","0","3.8","3.5","0.3","34"
"WR","Chhattisgarh","3424","96","74.2","27.5","0.3","204"
"","Gujarat","12615","0","278.8","69.1","2.2","577"
"","MP","10823","0","218.3","124.1","0.9","571"
"","Maharashtra","18534","12","382.6","93.8","2.5","789"
"","Goa","414","0","8.2","8.0","-0.4","30"
"","DD","272","0","6.0","5.8","0.1","34"
"","DNH","693","0","16.1","16.0","0.1","59"
"","Essar steel","338","0","6.3","7.4","-1.1","193"
"SR","Andhra Pradesh","6620","0","133.9","15.9","-6.1","308"
"","Telangana","6155","0","130.2","87.1","1.5","449"
"","Karnataka","8795","800","186.6","42.2","4.0","503"
"","Kerala","3414","0","62.6","44.3","0.5","164"
"","Tamil Nadu","13168","0","274.2","119.6","4.9","514"
"","Pondy","297","0","6.1","6.6","-0.4","23"
"ER","Bihar","3134","100","66.2","62.9","0.0","280"
"","DVC","2499","0","59.1","-13.2","-0.2","250"
"","Jharkhand","1079","0","22.8","11.1","-0.8","160"
"","Odisha","3677","0","63.4","20.6","1.3","390"
"","West Bengal","6410","19","124.4","28.5","1.4","310"
"","Sikkim","88","0","2.7","1.4","1.3","20"
"NER","Arunachal Pradesh","110","1","2.0","1.5","0.5","40"
"","Assam","1318","2","22.3","15.7","1.9","162"
"","Manipur","156","1","2.4","2.2","0.2","45"
"","Meghalaya","338","2","5.9","5.3","-0.8","69"
"","Mizoram","85","1","1.5","1.1","0.4","25"
"","Nagaland","114","2","2.1","1.7","0.4","31"
"","Tripura","207","1","3.2","-1.0","0.8","90"
