"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","12137","0","269.4","140.6","-0.8","149","0.0"
"","Haryana","9750","0","205.4","137.2","1.6","239","0.0"
"","Rajasthan","9475","0","204.6","45.5","0.4","376","0.0"
"","Delhi","6512","0","130.4","101.9","-2.5","145","0.0"
"","UP","18399","80","409.6","185.7","0.0","144","0.0"
"","Uttarakhand","2109","0","47.5","21.5","1.1","258","0.0"
"","HP","1421","0","28.3","8.6","1.2","152","0.0"
"","J&K","2050","512","40.9","19.7","-4.1","76","9.7"
"","Chandigarh","341","0","6.6","6.6","0.0","27","0.0"
"WR","Chhattisgarh","3613","0","81.5","24.2","-1.4","101","0.0"
"","Gujarat","14842","0","328.2","85.9","4.7","426","0.0"
"","MP","7222","0","160.4","66.5","-2.5","325","0.0"
"","Maharashtra","18071","0","402.5","96.5","-2.8","618","0.0"
"","Goa","414","0","9.0","8.5","-0.2","79","0.0"
"","DD","332","0","7.3","6.1","1.2","103","0.0"
"","DNH","753","0","17.2","16.7","0.5","81","0.0"
"","Essar steel","599","0","11.9","12.0","-0.1","186","0.0"
"SR","Andhra Pradesh","7965","0","179.3","10.0","0.7","563","0.0"
"","Telangana","7045","0","151.5","61.5","0.4","672","0.0"
"","Karnataka","8399","0","174.6","43.4","-2.6","403","0.0"
"","Kerala","3319","0","66.9","39.1","0.7","207","0.0"
"","Tamil Nadu","14604","0","325.5","116.4","1.3","537","0.0"
"","Pondy","378","0","7.9","8.2","-0.3","47","0.0"
"ER","Bihar","4698","0","83.9","83.0","-1.4","150","0.0"
"","DVC","2977","0","66.9","-42.7","0.8","200","0.0"
"","Jharkhand","1014","0","17.9","14.5","-2.1","50","0.0"
"","Odisha","4409","0","83.5","43.8","2.2","350","0.0"
"","West Bengal","7562","0","144.1","32.1","1.8","400","0.0"
"","Sikkim","89","0","0.9","1.1","-0.2","10","0.0"
"NER","Arunachal Pradesh","128","2","2.2","2.2","-0.1","15","0.0"
"","Assam","1749","67","32.6","25.2","1.9","176","0.6"
"","Manipur","149","3","2.3","2.5","-0.1","13","0.0"
"","Meghalaya","293","0","5.4","-0.1","0.0","140","0.0"
"","Mizoram","83","2","1.5","0.7","0.2","9","0.0"
"","Nagaland","118","2","2.1","2.0","-0.1","29","0.0"
"","Tripura","256","4","4.8","3.9","0.7","44","0.0"
