"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4902","0","92.2","66.9","-0.9","167","0.0"
"","Haryana","4800","0","89.9","69.4","0.0","260","0.0"
"","Rajasthan","11511","0","198.2","47.8","-2.4","286","0.0"
"","Delhi","3524","0","58.0","42.7","-1.3","137","0.0"
"","UP","12524","0","230.7","110.6","-0.5","321","0.0"
"","Uttarakhand","1748","0","31.1","17.7","0.9","162","0.0"
"","HP","1559","0","26.4","20.7","-1.5","64","0.0"
"","J&K(UT) and Ladakh(UT)","2651","663","48.8","42.2","-1.7","355","11.5"
"","Chandigarh","205","0","3.3","3.4","-0.1","15","0.0"
"WR","Chhattisgarh","3687","0","82.7","31.2","-1.6","308","0.0"
"","Gujarat","15183","0","323.8","108.5","4.2","813","0.0"
"","MP","11738","0","223.3","108.3","-1.0","461","0.0"
"","Maharashtra","23719","0","487.6","156.3","-0.5","568","0.0"
"","Goa","490","0","10.3","10.2","-0.4","35","0.0"
"","DD","314","0","7.1","7.0","0.1","25","0.0"
"","DNH","794","0","18.6","18.7","-0.1","35","0.0"
"","Essar steel","784","0","5.3","5.1","0.2","264","0.0"
"SR","Andhra Pradesh","9136","0","187.7","86.7","0.8","483","0.0"
"","Telangana","10981","0","220.8","121.5","-0.4","760","0.0"
"","Karnataka","13003","0","253.3","88.8","2.4","663","0.0"
"","Kerala","3838","0","80.3","62.5","2.0","200","0.0"
"","Tamil Nadu","15008","0","328.5","185.1","-0.6","643","0.0"
"","Pondy","367","0","7.7","7.9","-0.3","30","0.0"
"ER","Bihar","3717","0","67.3","61.2","-1.7","403","0.0"
"","DVC","2935","0","61.8","-32.0","1.6","302","0.0"
"","Jharkhand","1223","0","23.6","15.8","-1.2","124","0.0"
"","Odisha","3825","0","73.1","9.2","-0.2","374","0.0"
"","West Bengal","5573","0","100.0","23.0","0.5","343","0.0"
"","Sikkim","97","0","1.3","1.6","-0.4","3","0.0"
"NER","Arunachal Pradesh","112","3","2.2","2.4","-0.3","4","0.0"
"","Assam","1320","41","22.6","17.4","1.0","103","0.9"
"","Manipur","172","4","2.6","2.5","0.1","37","0.0"
"","Meghalaya","346","1","5.7","3.8","0.4","84","0.1"
"","Mizoram","99","4","1.6","1.4","-0.1","22","0.0"
"","Nagaland","109","3","2.1","2.0","0.1","10","0.0"
"","Tripura","225","11","3.9","1.6","0.4","32","0.0"
