"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5678","0","117.9","50.5","-1.5","60","0.0"
"","Haryana","5464","0","113.6","68.4","0.2","169","0.0"
"","Rajasthan","10122","0","211.1","71.4","0.1","246","0.0"
"","Delhi","3114","0","58.2","46.9","-0.1","236","0.0"
"","UP","14473","0","279.9","119.6","1.2","591","0.0"
"","Uttarakhand","1656","0","33.0","16.0","0.8","227","0.0"
"","HP","1358","0","24.6","14.7","0.6","132","0.0"
"","J&K","2392","598","46.4","36.0","0.6","465","11.0"
"","Chandigarh","151","0","2.7","3.0","-0.2","7","0.0"
"WR","Chhattisgarh","3939","0","91.3","36.8","0.1","236","0.0"
"","Gujarat","15219","0","333.7","114.0","0.9","686","0.0"
"","MP","10064","0","200.9","65.5","-0.2","421","0.0"
"","Maharashtra","20442","0","452.0","143.0","0.0","520","0.0"
"","Goa","502","0","12.4","9.0","2.9","63","0.0"
"","DD","315","0","7.2","6.8","0.4","47","0.0"
"","DNH","760","0","17.9","17.9","0.0","61","0.0"
"","Essar steel","542","0","9.1","12.1","-3.0","242","0.0"
"SR","Andhra Pradesh","8725","0","195.8","69.5","0.9","495","0.0"
"","Telangana","9676","0","222.0","107.4","0.2","498","0.0"
"","Karnataka","11245","0","240.6","76.4","0.5","462","0.0"
"","Kerala","4001","0","77.5","59.6","0.8","137","0.0"
"","Tamil Nadu","14329","0","328.1","176.2","0.2","498","0.0"
"","Pondy","365","0","8.0","8.2","-0.2","37","0.0"
"ER","Bihar","4273","0","77.1","71.5","0.2","460","0.0"
"","DVC","3090","0","67.2","-45.8","0.1","396","0.0"
"","Jharkhand","1136","110","22.9","19.0","-0.4","169","0.3"
"","Odisha","4328","0","84.9","35.8","1.2","267","0.0"
"","West Bengal","7067","0","137.4","40.1","0.1","309","0.0"
"","Sikkim","81","0","1.1","1.2","-0.1","18","0.0"
"NER","Arunachal Pradesh","107","3","1.9","2.0","0.0","34","0.0"
"","Assam","1404","25","23.2","18.7","0.8","117","0.5"
"","Manipur","171","6","2.6","2.3","0.2","22","0.0"
"","Meghalaya","331","0","5.9","4.9","0.0","40","0.0"
"","Mizoram","83","2","1.7","1.2","0.3","19","0.0"
"","Nagaland","101","3","2.1","1.9","0.2","22","0.0"
"","Tripura","254","8","3.9","3.1","0.4","87","0.0"
