"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11561","0","259.3","129.9","-1.2","106","0.0"
"","Haryana","9115","0","196.1","141.4","-0.6","185","0.2"
"","Rajasthan","10895","0","240.1","67.9","-0.1","437","0.0"
"","Delhi","6113","0","121.0","100.6","0.6","400","0.1"
"","UP","19898","0","382.0","182.4","-0.8","628","0.0"
"","Uttarakhand","1844","0","40.8","15.6","-0.8","149","0.0"
"","HP","1322","0","28.2","4.6","0.9","136","0.0"
"","J&K","2141","535","41.0","18.8","-2.4","102","9.7"
"","Chandigarh","278","0","5.6","6.3","-0.7","30","0.0"
"WR","Chhattisgarh","3428","0","76.7","30.0","-1.5","216","0.0"
"","Gujarat","15422","0","335.9","89.6","6.1","660","0.0"
"","MP","8413","0","189.1","104.9","-0.1","522","0.0"
"","Maharashtra","18978","0","429.1","125.6","-1.9","615","0.0"
"","Goa","541","0","12.4","10.7","1.1","66","0.0"
"","DD","318","0","7.2","7.0","0.2","38","0.0"
"","DNH","768","0","18.2","18.5","-0.3","28","0.0"
"","Essar steel","399","0","7.8","7.9","-0.1","335","0.0"
"SR","Andhra Pradesh","8087","0","169.6","36.0","-0.3","609","0.0"
"","Telangana","6692","0","144.8","40.2","-0.4","521","0.0"
"","Karnataka","9787","0","182.3","70.8","0.1","688","0.0"
"","Kerala","3296","0","63.4","51.8","1.6","214","0.0"
"","Tamil Nadu","14196","0","310.1","121.2","0.4","903","0.0"
"","Pondy","438","0","8.7","8.8","-0.1","64","0.0"
"ER","Bihar","5258","0","97.7","95.8","0.6","350","0.0"
"","DVC","3054","0","62.7","-49.4","-1.6","50","0.0"
"","Jharkhand","1113","0","24.0","14.6","0.0","150","0.0"
"","Odisha","4118","0","84.3","24.4","4.2","550","0.0"
"","West Bengal","8489","0","163.8","42.4","4.0","350","0.0"
"","Sikkim","83","0","1.0","0.9","0.1","30","0.0"
"NER","Arunachal Pradesh","125","1","2.3","2.4","-0.1","67","0.0"
"","Assam","1748","72","32.3","27.0","0.7","123","1.2"
"","Manipur","168","2","2.5","2.4","0.2","14","0.0"
"","Meghalaya","322","0","6.0","2.4","0.2","47","0.0"
"","Mizoram","92","2","1.8","1.4","0.3","7","0.0"
"","Nagaland","126","1","2.4","2.4","-0.1","50","0.0"
"","Tripura","281","7","5.3","4.6","0.2","52","0.0"
