"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5506","0","105.6","23.3","0.0","145","0.0"
"","Haryana","6521","0","127.1","64.5","0.5","164","0.0"
"","Rajasthan","10912","156","217.5","72.8","3.4","445","1.4"
"","Delhi","4117","0","68.5","51.0","-0.8","188","0.0"
"","UP","13872","220","307.9","104.9","2.0","758","3.6"
"","Uttarakhand","2128","0","39.8","29.5","0.3","231","0.2"
"","HP","1384","0","28.1","22.7","1.0","148","0.0"
"","J&K","2138","534","46.7","44.0","-1.3","53","11.0"
"","Chandigarh","232","0","3.8","3.9","-0.2","16","0.0"
"WR","Chhattisgarh","3419","0","73.0","4.8","-0.9","49","0.0"
"","Gujarat","14503","0","303.6","93.4","1.1","353","0.0"
"","MP","12089","0","225.4","134.2","-2.8","383","0.0"
"","Maharashtra","20495","0","416.0","132.6","2.6","345","0.0"
"","Goa","411","0","8.4","8.4","-0.6","57","0.0"
"","DD","325","0","7.3","6.7","0.6","75","0.0"
"","DNH","768","0","17.8","16.7","1.1","109","0.0"
"","Essar steel","480","0","9.4","9.1","0.3","694","0.0"
"SR","Andhra Pradesh","8428","0","167.3","53.7","2.8","694","0.2"
"","Telangana","9279","0","180.1","74.2","-0.7","384","0.2"
"","Karnataka","10161","0","211.5","87.2","-1.1","344","0.3"
"","Kerala","3553","0","68.0","52.3","0.9","284","0.1"
"","Tamil Nadu","13801","0","277.7","148.4","2.5","444","0.4"
"","Pondy","334","0","6.7","7.4","-0.7","29","0.0"
"ER","Bihar","3864","100","74.6","66.8","2.9","445","0.8"
"","DVC","3066","150","69.7","-30.0","-1.7","385","0.5"
"","Jharkhand","1000","125","22.8","14.6","1.4","165","0.7"
"","Odisha","4353","0","77.6","25.5","4.8","498","0.0"
"","West Bengal","6827","0","112.5","16.4","1.3","456","0.0"
"","Sikkim","125","0","1.7","1.5","0.2","20","0.0"
"NER","Arunachal Pradesh","124","1","2.3","1.9","0.5","56","0.0"
"","Assam","1436","14","22.7","18.3","1.7","172","0.2"
"","Manipur","199","0","2.8","2.8","0.0","23","0.0"
"","Meghalaya","296","0","6.0","3.7","0.2","45","0.0"
"","Mizoram","94","1","1.8","1.0","0.2","26","0.0"
"","Nagaland","126","2","2.2","1.8","0.2","21","0.0"
"","Tripura","222","0","3.5","1.7","0.5","29","0.0"
