"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4987","0","95.3","43.2","1.1","156"
"","Haryana","6455","0","115.4","45.4","-0.8","194"
"","Rajasthan","10293","0","202.3","76.0","3.7","391"
"","Delhi","4058","0","70.2","46.4","1.2","378"
"","UP","10161","3265","241.6","82.2","-0.5","319"
"","Uttarakhand","1829","80","36.2","25.7","0.6","135"
"","HP","1354","0","24.9","19.7","0.7","141"
"","J&K","1929","340","42.6","36.7","1.8","238"
"","Chandigarh","250","0","4.4","4.1","0.3","42"
"WR","Chhattisgarh","3107","18","67.8","15.9","1.4","187"
"","Gujarat","12313","0","258.9","53.0","-4.4","577"
"","MP","8466","0","168.2","93.0","0.6","1212"
"","Maharashtra","17450","63","358.6","96.1","1.3","829"
"","Goa","392","0","7.6","7.4","-0.4","43"
"","DD","255","0","5.6","5.8","-0.2","0"
"","DNH","661","0","15.1","14.8","-1.9","36"
"","Essar steel","322","0","6.3","8.1","-1.9","0"
"SR","Andhra Pradesh","6392","0","132.7","19.4","0.7","500"
"","Telangana","6103","200","130.9","73.7","5.5","486"
"","Karnataka","8392","400","174.6","30.3","4.0","551"
"","Kerala","3244","125","57.0","42.9","2.6","198"
"","Tamil Nadu","11693","200","251.1","96.8","-1.7","307"
"","Pondy","287","0","5.6","5.7","-0.1","26"
"ER","Bihar","2601","200","52.8","47.7","0.2","200"
"","DVC","2377","0","55.0","-24.2","-1.3","200"
"","Jharkhand","923","0","21.5","13.2","-0.3","120"
"","Odisha","3126","0","62.3","16.6","3.1","250"
"","West Bengal","6426","0","110.9","21.4","3.3","260"
"","Sikkim","109","0","1.7","1.1","0.5","30"
"NER","Arunachal Pradesh","114","2","1.8","1.3","0.4","45"
"","Assam","1220","67","20.2","12.6","3.0","603"
"","Manipur","137","1","2.1","2.1","0.1","54"
"","Meghalaya","340","4","5.5","4.8","-0.6","68"
"","Mizoram","84","1","1.2","0.9","0.2","29"
"","Nagaland","120","2","1.7","1.5","0.0","21"
"","Tripura","198","4","2.6","-0.2","0.6","99"
