"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4628","0","98.8","46.7","-1.6","31","0.0"
"","Haryana","5060","0","104.3","94.0","-0.1","136","0.0"
"","Rajasthan","9891","0","202.4","68.6","-2.1","382","0.0"
"","Delhi","3099","0","61.2","45.4","-0.5","162","0.0"
"","UP","14001","0","268.8","115.3","0.6","983","4.4"
"","Uttarakhand","1540","0","30.3","19.2","0.3","218","0.0"
"","HP","1327","0","24.9","15.4","-0.3","169","0.0"
"","J&K","2164","541","42.2","36.7","-2.0","257","10.0"
"","Chandigarh","171","0","3.1","3.2","0.0","16","0.0"
"WR","Chhattisgarh","3351","0","74.4","25.9","1.5","339","0.0"
"","Gujarat","11678","0","261.9","65.4","4.0","521","0.0"
"","MP","8620","0","181.7","135.8","-1.5","347","0.0"
"","Maharashtra","16482","0","357.5","124.2","-0.9","1195","0.0"
"","Goa","541","0","12.3","10.3","1.4","55","0.0"
"","DD","276","0","6.4","6.0","0.4","30","0.0"
"","DNH","724","0","17.2","17.3","-0.1","33","0.0"
"","Essar steel","309","0","5.7","6.5","-0.8","300","0.0"
"SR","Andhra Pradesh","7137","0","157.5","62.7","-0.5","408","0.0"
"","Telangana","7040","0","147.6","39.3","-1.3","360","0.0"
"","Karnataka","7198","0","141.7","31.7","0.1","595","0.0"
"","Kerala","2947","0","60.3","46.0","0.8","182","0.0"
"","Tamil Nadu","11106","0","243.0","129.0","-0.3","452","0.0"
"","Pondy","300","0","6.3","6.6","-0.4","29","0.0"
"ER","Bihar","4444","0","77.9","78.4","-0.9","190","0.0"
"","DVC","2860","0","60.4","-18.2","0.3","150","0.0"
"","Jharkhand","1249","0","23.6","15.8","-1.3","70","0.0"
"","Odisha","4244","0","84.0","7.8","0.4","280","0.0"
"","West Bengal","6577","0","116.8","43.4","1.1","250","0.0"
"","Sikkim","98","0","1.1","1.5","-0.4","22","0.0"
"NER","Arunachal Pradesh","116","1","1.9","1.7","0.0","29","0.0"
"","Assam","1502","79","24.5","18.4","0.1","110","0.6"
"","Manipur","169","2","2.6","2.4","0.3","17","0.0"
"","Meghalaya","321","0","5.9","3.1","0.0","35","0.0"
"","Mizoram","95","1","1.7","1.1","0.3","5","0.0"
"","Nagaland","115","1","2.3","2.0","-0.1","7","0.0"
"","Tripura","251","5","4.1","3.2","-0.4","51","0.0"
