"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6507","0","151.8","14.1","0.0","101","0.0"
"","Haryana","6586","0","133.7","88.6","0.5","226","0.0"
"","Rajasthan","9885","0","211.5","41.8","2.5","439","0.0"
"","Delhi","4164","0","83.7","54.7","-1.2","147","0.0"
"","UP","16692","340","357.2","127.4","-0.3","345","0.0"
"","Uttarakhand","1598","0","32.5","11.4","-0.6","125","0.0"
"","HP","1194","0","23.3","3.3","0.8","128","0.0"
"","J&K","1954","488","40.0","32.0","-4.3","222","9.5"
"","Chandigarh","188","0","3.6","4.2","-0.6","19","0.0"
"WR","Chhattisgarh","4349","0","101.4","32.3","-0.7","219","0.0"
"","Gujarat","17411","0","398.2","126.9","7.2","796","0.0"
"","MP","9311","0","209.8","112.5","0.6","401","0.0"
"","Maharashtra","22505","0","486.1","185.0","2.2","563","0.0"
"","Goa","518","0","13.2","7.7","2.3","71","0.0"
"","DD","263","0","6.0","5.5","0.5","72","0.0"
"","DNH","706","0","16.5","16.0","0.5","74","0.0"
"","Essar steel","270","0","4.9","4.7","0.2","229","0.0"
"SR","Andhra Pradesh","8601","0","189.1","65.8","2.8","606","0.0"
"","Telangana","9817","0","208.6","90.2","1.6","562","0.0"
"","Karnataka","8135","0","168.7","25.7","-1.0","455","0.0"
"","Kerala","3165","0","65.0","38.0","1.4","216","0.0"
"","Tamil Nadu","12308","0","277.0","156.2","0.6","600","0.0"
"","Pondy","312","0","6.7","6.7","-0.1","37","0.0"
"ER","Bihar","4979","0","104.0","99.6","1.5","402","0.0"
"","DVC","2737","200","57.9","-26.1","8.6","415","1.8"
"","Jharkhand","1169","0","24.2","16.8","1.5","145","0.3"
"","Odisha","5473","400","123.5","44.9","7.9","542","1.2"
"","West Bengal","8685","0","174.7","67.1","3.2","445","0.0"
"","Sikkim","78","0","0.9","1.3","-0.5","20","0.0"
"NER","Arunachal Pradesh","118","2","2.0","2.4","-0.4","40","0.0"
"","Assam","1586","44","28.3","23.5","0.3","181","1.4"
"","Manipur","142","19","2.4","2.5","-0.1","25","0.0"
"","Meghalaya","281","2","5.2","2.4","0.2","51","0.0"
"","Mizoram","78","3","1.4","1.1","0.0","22","0.0"
"","Nagaland","99","6","2.4","1.6","0.3","39","0.0"
"","Tripura","280","3","4.9","4.7","0.1","105","0.0"
