"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5050","0","102.9","41.5","-1.3","62","0.0"
"","Haryana","5969","0","116.5","87.5","0.1","150","0.0"
"","Rajasthan","11271","0","225.9","69.0","-0.2","272","0.0"
"","Delhi","3668","0","63.2","58.3","-1.6","129","0.0"
"","UP","12759","650","252.8","119.8","0.8","394","1.3"
"","Uttarakhand","1844","0","34.6","19.5","-0.4","175","0.0"
"","HP","1505","0","28.2","20.8","-0.4","63","0.0"
"","J&K","2413","603","48.4","42.1","-0.9","200","11.4"
"","Chandigarh","208","0","3.0","3.6","-0.6","1","0.0"
"WR","Chhattisgarh","4179","0","93.2","37.1","-1.3","955","0.0"
"","Gujarat","14958","0","327.0","97.5","2.0","569","0.0"
"","MP","11791","0","216.8","88.8","0.5","534","0.0"
"","Maharashtra","21048","0","443.0","136.7","0.8","648","0.0"
"","Goa","421","0","11.1","9.7","0.9","80","0.0"
"","DD","317","0","6.7","6.6","0.2","90","0.0"
"","DNH","779","0","18.1","18.1","0.1","107","0.0"
"","Essar steel","355","0","6.4","6.6","-0.2","248","0.0"
"SR","Andhra Pradesh","8666","0","192.6","70.3","-0.3","543","0.0"
"","Telangana","10154","0","225.7","103.4","-1.1","738","0.0"
"","Karnataka","12174","0","239.4","87.7","-1.2","570","0.0"
"","Kerala","3859","0","78.9","61.6","0.6","188","0.0"
"","Tamil Nadu","15414","0","343.9","189.8","-0.6","430","0.0"
"","Pondy","391","0","8.5","8.5","-0.1","48","0.0"
"ER","Bihar","3887","0","71.9","68.6","1.5","460","0.0"
"","DVC","3018","0","64.7","-44.1","0.4","396","0.0"
"","Jharkhand","1067","0","23.7","17.4","-0.5","169","0.0"
"","Odisha","4137","0","81.4","24.2","0.9","267","0.0"
"","West Bengal","6559","0","120.3","26.1","-0.2","309","0.0"
"","Sikkim","100","0","1.5","1.7","-0.2","18","0.0"
"NER","Arunachal Pradesh","125","3","2.3","2.3","0.0","23","0.0"
"","Assam","1325","72","21.5","17.2","0.4","102","1.7"
"","Manipur","199","4","2.6","2.8","-0.2","33","0.0"
"","Meghalaya","355","0","6.4","4.9","0.0","39","0.0"
"","Mizoram","103","2","1.8","1.4","0.2","24","0.0"
"","Nagaland","119","3","2.2","1.8","0.3","24","0.0"
"","Tripura","207","1","3.2","1.2","-0.1","40","0.0"
