"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4551","0","89.2","60.1","-0.4","116","0.0"
"","Haryana","4959","0","95.8","83.0","1.1","151","0.0"
"","Rajasthan","11874","0","205.8","52.2","-1.2","732","0.0"
"","Delhi","3322","0","54.9","44.9","-1.3","140","0.0"
"","UP","12406","0","214.4","102.9","2.3","847","0.0"
"","Uttarakhand","1687","0","31.3","8.8","0.6","193","0.0"
"","HP","1421","0","22.7","16.3","-1.0","90","0.0"
"","J&K(UT) and Ladakh(UT)","2424","606","46.2","39.1","-1.5","263","10.9"
"","Chandigarh","187","0","3.0","3.1","-0.1","22","0.0"
"WR","Chhattisgarh","3529","0","80.5","29.8","-1.1","263","0.0"
"","Gujarat","14737","0","321.0","86.5","2.4","589","0.0"
"","MP","10323","0","200.1","100.4","-1.6","462","0.0"
"","Maharashtra","21923","0","466.7","143.4","0.3","436","0.0"
"","Goa","433","0","9.6","8.9","0.0","43","0.0"
"","DD","296","0","6.8","6.5","0.3","32","0.0"
"","DNH","776","0","18.4","18.4","0.0","38","0.0"
"","Essar steel","739","0","5.3","5.3","0.0","239","0.0"
"SR","Andhra Pradesh","9527","0","196.1","80.6","0.6","745","0.0"
"","Telangana","11714","0","234.4","127.7","0.8","1034","0.0"
"","Karnataka","11623","0","239.0","84.0","1.1","563","0.0"
"","Kerala","3869","0","75.6","63.5","1.5","218","0.0"
"","Tamil Nadu","13300","0","311.7","175.5","-7.2","595","0.0"
"","Puducherry","345","0","7.6","7.5","0.1","35","0.0"
"ER","Bihar","3955","0","66.8","65.3","-1.5","268","0.0"
"","DVC","2983","0","62.2","-38.2","1.1","357","0.0"
"","Jharkhand","1097","0","21.0","14.9","-1.5","172","0.1"
"","Odisha","3921","0","75.4","4.0","0.2","306","0.0"
"","West Bengal","6363","0","113.1","31.3","-0.1","251","0.0"
"","Sikkim","124","0","1.2","1.6","-0.3","27","0.0"
"NER","Arunachal Pradesh","123","1","2.2","2.3","-0.2","11","0.0"
"","Assam","1372","14","22.3","18.6","0.1","103","1.0"
"","Manipur","180","2","2.4","2.4","0.0","21","0.0"
"","Meghalaya","322","0","5.8","4.2","0.3","70","0.1"
"","Mizoram","107","1","1.7","1.2","0.3","16","0.0"
"","Nagaland","126","1","2.1","2.0","0.0","16","0.0"
"","Tripura","240","0","3.9","2.7","0.1","34","0.0"
