"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4594","0","90.7","49.7","-1.5","85","0.0"
"","Haryana","5309","0","104.3","99.0","-0.7","152","0.0"
"","Rajasthan","9855","0","185.3","54.5","-0.6","418","0.0"
"","Delhi","3006","0","60.8","45.2","-0.8","103","0.0"
"","UP","14083","0","290.0","126.1","0.5","665","0.0"
"","Uttarakhand","1328","0","26.1","13.9","0.0","73","0.0"
"","HP","1041","0","17.0","9.0","-0.5","151","0.0"
"","J&K","2194","549","43.1","37.1","-1.5","126","10.2"
"","Chandigarh","156","0","2.9","3.4","-0.5","3","0.0"
"WR","Chhattisgarh","2972","0","68.5","23.9","-1.2","183","0.0"
"","Gujarat","10552","0","233.3","77.0","-0.9","725","0.0"
"","MP","7857","0","162.8","113.4","-0.7","300","0.0"
"","Maharashtra","14584","0","313.9","109.5","-2.2","474","0.0"
"","Goa","541","0","8.9","8.5","-0.2","54","0.0"
"","DD","246","0","4.0","3.4","0.5","68","0.0"
"","DNH","701","0","12.0","12.3","-0.3","102","0.0"
"","Essar steel","358","0","6.8","7.2","-0.5","288","0.0"
"SR","Andhra Pradesh","6576","0","146.1","57.2","-0.6","395","0.0"
"","Telangana","6553","0","141.9","39.2","-4.0","232","0.0"
"","Karnataka","6988","0","132.6","37.1","-4.7","710","0.0"
"","Kerala","2950","0","57.2","44.3","0.7","170","0.0"
"","Tamil Nadu","9968","0","195.7","117.8","-2.7","644","0.0"
"","Pondy","272","0","5.3","6.4","-1.2","47","0.0"
"ER","Bihar","4536","0","77.9","76.7","-0.8","100","0.0"
"","DVC","2826","0","58.8","-17.0","0.5","217","0.0"
"","Jharkhand","1265","0","24.5","14.7","-0.9","0","0.0"
"","Odisha","3695","0","76.1","10.0","0.4","220","0.0"
"","West Bengal","6408","0","113.9","37.0","3.6","350","0.0"
"","Sikkim","84","0","0.8","1.3","-0.5","0","0.0"
"NER","Arunachal Pradesh","109","1","2.2","2.1","-0.1","95","0.0"
"","Assam","1318","70","22.7","16.3","1.0","182","1.8"
"","Manipur","156","2","2.5","2.3","0.2","38","0.0"
"","Meghalaya","301","0","5.6","0.6","-0.4","16","0.0"
"","Mizoram","94","1","1.7","0.9","0.3","42","0.0"
"","Nagaland","119","2","2.4","1.9","0.3","16","0.0"
"","Tripura","248","1","4.1","3.3","-0.5","15","0.0"
