"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11147","0","255.0","135.4","-1.5","110","0.0"
"","Haryana","10360","0","223.2","167.5","-0.4","160","0.0"
"","Rajasthan","11444","0","253.5","81.4","-3.6","316","0.0"
"","Delhi","6575","0","134.9","106.6","1.0","261","0.1"
"","UP","20240","220","424.0","217.5","5.0","794","21.3"
"","Uttarakhand","2048","0","44.3","16.0","0.3","112","0.0"
"","HP","1503","0","31.6","1.3","0.9","87","0.6"
"","J&K","2166","541","42.9","20.8","-0.9","225","10.2"
"","Chandigarh","348","0","6.7","7.0","-0.2","21","0.0"
"WR","Chhattisgarh","3891","0","86.5","28.9","-1.2","419","0.0"
"","Gujarat","12358","0","277.2","80.6","2.9","615","0.0"
"","MP","8177","0","179.5","81.1","-4.9","306","0.0"
"","Maharashtra","18313","0","400.3","136.2","0.1","474","0.0"
"","Goa","541","0","11.8","11.1","0.1","34","0.0"
"","DD","330","0","7.3","6.8","0.5","41","0.0"
"","DNH","800","0","18.7","18.9","-0.2","38","0.0"
"","Essar steel","271","0","5.0","5.6","-0.6","219","0.0"
"SR","Andhra Pradesh","8569","0","186.6","30.2","0.4","644","0.1"
"","Telangana","9749","0","206.8","62.6","-0.3","578","0.1"
"","Karnataka","10184","0","189.5","37.7","-0.5","801","0.1"
"","Kerala","2812","-50","58.9","43.5","1.0","192","0.2"
"","Tamil Nadu","13680","0","313.2","135.5","0.1","724","0.1"
"","Pondy","390","0","7.9","8.3","-0.4","38","0.0"
"ER","Bihar","5564","0","109.1","107.7","-2.2","356","0.0"
"","DVC","2965","0","64.4","-27.9","0.3","302","0.0"
"","Jharkhand","1194","0","25.5","15.9","0.5","165","0.0"
"","Odisha","4605","0","98.5","20.3","2.2","402","0.0"
"","West Bengal","8707","0","174.3","69.9","3.0","455","0.0"
"","Sikkim","97","0","1.0","1.4","-0.3","20","0.0"
"NER","Arunachal Pradesh","128","1","2.2","2.9","-0.7","41","0.0"
"","Assam","1912","88","34.7","30.3","0.4","173","1.2"
"","Manipur","169","2","2.5","2.4","0.1","16","0.0"
"","Meghalaya","321","0","5.7","1.2","-0.3","53","0.0"
"","Mizoram","88","1","1.7","0.8","0.4","22","0.0"
"","Nagaland","126","2","2.2","2.2","-0.3","27","0.0"
"","Tripura","278","1","5.0","4.5","0.1","64","0.0"
