"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9819","0","223.9","129.2","0.1","140"
"","Haryana","7602","0","164.6","98.2","-1.6","220"
"","Rajasthan","8887","0","194.9","53.5","-0.5","183"
"","Delhi","5490","20","116.7","87.8","-4.4","160"
"","UP","12289","1450","269.9","134.2","-1.8","250"
"","Uttarakhand","1770","0","38.4","20.4","0.4","107"
"","HP","1179","0","24.4","-0.1","-0.1","108"
"","J&K","1537","100","28.5","19.1","-1.1","222"
"","Chandigarh","340","0","6.7","6.1","0.6","57"
"WR","Chhattisgarh","2269","59","56.2","12.4","-2.1","356"
"","Gujarat","12728","41","279.9","62.2","-1.8","251"
"","MP","6267","29","135.4","69.5","1.6","353"
"","Maharashtra","16930","129","385.4","106.8","2.2","678"
"","Goa","395","2","8.2","8.0","-0.1","56"
"","DD","288","1","6.4","5.3","1.2","22"
"","DNH","655","3","15.4","14.6","0.8","35"
"","Essar steel","500","2","10.2","11.4","-1.2","11"
"SR","Andhra Pradesh","5911","400","132.4","17.6","2.7","487"
"","Telangana","5464","150","119.0","69.7","-0.2","355"
"","Karnataka","7523","350","164.3","29.7","2.1","377"
"","Kerala","2764","500","55.0","32.7","2.0","233"
"","Tamil Nadu","13305","0","294.9","84.5","0.4","319"
"","Pondy","331","10","7.1","7.2","-0.1","35"
"ER","Bihar","2404","200","43.9","39.3","2.4","230"
"","DVC","2590","0","55.5","-22.9","-1.8","210"
"","Jharkhand","1081","0","18.0","9.2","-1.2","170"
"","Odisha","3277","500","68.6","22.8","4.4","540"
"","West Bengal","6298","44","128.6","23.8","3.2","390"
"","Sikkim","91","0","1.2","1.0","0.1","20"
"NER","Arunachal Pradesh","100","9","1.6","1.8","-0.2","23"
"","Assam","1204","170","22.6","15.2","1.5","121"
"","Manipur","113","14","1.6","1.9","-0.3","14"
"","Meghalaya","260","33","4.3","1.0","-0.3","47"
"","Mizoram","73","4","1.1","1.2","-0.3","16"
"","Nagaland","106","4","1.6","1.7","-0.3","31"
"","Tripura","203","23","3.2","1.3","-0.3","24"
