"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9118","0","207.1","135.0","-1.7","72","0.0"
"","Haryana","8534","0","182.9","152.1","-0.8","134","0.0"
"","Rajasthan","8419","0","189.7","60.6","-2.5","414","0.0"
"","Delhi","5444","0","112.2","94.2","0.9","322","0.0"
"","UP","20726","0","407.9","195.1","-0.7","916","3.8"
"","Uttarakhand","1783","0","39.8","15.1","0.0","143","0.0"
"","HP","1423","0","28.8","-2.5","-0.2","114","0.0"
"","J&K","2073","518","41.7","19.4","2.7","348","10.0"
"","Chandigarh","242","0","5.2","5.6","-0.5","42","0.0"
"WR","Chhattisgarh","3818","0","87.5","23.5","0.5","278","0.1"
"","Gujarat","12557","0","276.7","42.3","1.1","390","0.0"
"","MP","8335","0","187.9","94.5","0.4","634","0.0"
"","Maharashtra","16601","0","356.6","97.0","0.2","534","0.0"
"","Goa","541","0","11.8","10.5","0.7","42","0.0"
"","DD","309","0","7.1","6.8","0.3","35","0.0"
"","DNH","771","0","17.9","18.1","-0.2","36","0.0"
"","Essar steel","319","0","6.0","6.0","0.0","332","0.0"
"SR","Andhra Pradesh","6796","0","153.3","2.4","-1.0","392","0.0"
"","Telangana","6898","0","144.5","54.3","0.8","541","0.0"
"","Karnataka","9539","0","179.9","28.7","-0.6","516","0.0"
"","Kerala","3511","0","72.1","59.7","3.2","295","0.0"
"","Tamil Nadu","13742","0","311.5","139.4","1.3","715","0.0"
"","Pondy","374","0","8.0","8.1","-0.1","42","0.0"
"ER","Bihar","5592","0","109.1","106.2","0.0","100","0.0"
"","DVC","2901","0","62.3","-33.1","-0.9","200","0.0"
"","Jharkhand","1173","0","24.8","16.4","0.0","120","0.0"
"","Odisha","4648","0","97.6","37.5","8.9","650","1.2"
"","West Bengal","8752","0","178.9","82.2","0.8","250","0.0"
"","Sikkim","76","0","0.8","1.3","-0.4","5","0.0"
"NER","Arunachal Pradesh","130","3","2.2","3.0","-0.7","36","0.0"
"","Assam","1800","102","34.3","28.1","1.0","187","1.0"
"","Manipur","171","3","2.7","2.4","0.3","29","0.1"
"","Meghalaya","313","0","5.7","0.4","-0.3","69","0.0"
"","Mizoram","88","1","1.8","1.2","0.3","42","0.0"
"","Nagaland","132","2","2.3","2.1","-0.2","45","0.0"
"","Tripura","285","7","5.4","4.4","0.2","57","0.0"
