"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","12900","0","289.9","141.7","-1.9","85","0.0"
"","Haryana","10748","0","208.2","150.9","-3.0","251","0.0"
"","Rajasthan","11049","0","237.3","57.2","-2.2","543","0.0"
"","Delhi","6877","0","139.2","115.2","0.2","330","0.1"
"","UP","20770","0","441.2","215.0","-0.1","979","0.0"
"","Uttarakhand","2051","0","45.2","19.2","0.7","257","0.0"
"","HP","1403","0","30.0","2.0","-0.8","73","0.0"
"","J&K","2177","544","41.6","19.8","-3.2","350","10.8"
"","Chandigarh","313","0","6.1","7.4","-1.2","0","0.0"
"WR","Chhattisgarh","3544","0","79.8","22.6","-1.0","295","0.0"
"","Gujarat","13988","0","318.1","55.5","3.1","632","0.0"
"","MP","7484","0","161.1","77.5","0.0","408","0.0"
"","Maharashtra","17761","7","392.8","94.1","1.8","623","0.2"
"","Goa","541","0","10.0","11.3","-1.9","46","0.0"
"","DD","336","0","7.5","6.8","0.8","65","0.0"
"","DNH","810","0","18.8","18.9","-0.1","65","0.0"
"","Essar steel","292","0","5.3","5.0","0.4","348","0.0"
"SR","Andhra Pradesh","8564","0","179.4","3.3","0.6","555","0.0"
"","Telangana","7240","0","152.5","52.4","0.3","487","0.0"
"","Karnataka","10006","0","195.4","57.4","-1.6","487","0.0"
"","Kerala","3659","0","73.4","60.8","2.5","289","0.0"
"","Tamil Nadu","15850","0","346.7","160.3","1.1","1203","0.0"
"","Pondy","457","0","9.4","9.2","0.2","79","0.0"
"ER","Bihar","5542","0","106.2","99.4","3.2","350","0.0"
"","DVC","3157","0","66.3","-40.6","0.3","300","0.0"
"","Jharkhand","1000","0","22.7","17.6","-0.3","100","0.0"
"","Odisha","3864","0","81.6","25.7","0.7","250","0.0"
"","West Bengal","8796","0","176.1","55.6","5.1","500","0.0"
"","Sikkim","94","0","1.2","1.4","-0.1","20","0.0"
"NER","Arunachal Pradesh","139","0","2.4","2.5","-0.1","67","0.0"
"","Assam","1797","81","35.0","30.0","1.4","528","0.7"
"","Manipur","154","2","2.5","2.4","0.1","27","0.0"
"","Meghalaya","332","0","5.9","2.4","0.0","201","0.0"
"","Mizoram","94","1","1.7","1.4","0.2","26","0.0"
"","Nagaland","137","2","2.5","2.5","-0.2","20","0.0"
"","Tripura","287","2","5.1","3.7","-0.5","34","0.0"
