"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7335","0","160.0","103.0","-0.8","157"
"","Haryana","5790","73","113.2","62.0","-0.6","283"
"","Rajasthan","6959","0","147.2","60.6","-7.9","61"
"","Delhi","4348","0","94.0","69.0","-2.1","147"
"","UP","11422","1900","244.0","127.6","-3.5","209"
"","Uttarakhand","1464","270","32.8","12.8","1.3","252"
"","HP","1203","0","24.0","6.3","-0.3","82"
"","J&K","1503","100","31.6","17.9","0.2","120"
"","Chandigarh","248","0","4.9","5.1","-0.2","29"
"WR","Chhattisgarh","3256","24","67.2","15.1","-3.1","304"
"","Gujarat","8070","37","173.1","17.6","3.1","757"
"","MP","6600","5","129.1","44.5","-1.1","316"
"","Maharashtra","14562","415","319.4","82.6","8.7","750"
"","Goa","408","0","7.7","7.0","0.2","75"
"","DD","245","0","6.0","6.1","-0.1","38"
"","DNH","616","0","14.5","14.5","0.1","52"
"","Essar steel","209","0","3.9","4.4","-0.4","51"
"SR","Andhra Pradesh","11649","0","264.8","72.5","0.6","542"
"","Karnataka","7196","300","147.8","23.2","0.9","240"
"","Kerala","3199","150","58.5","18.2","-1.2","251"
"","Tamil Nadu","12218","207","261.7","75.2","1.4","439"
"","Pondy","296","40","6.4","6.1","0.2","39"
"ER","Bihar","2106","0","41.4","42.9","-1.5","210"
"","DVC","2615","0","57.2","-17.0","3.5","495"
"","Jharkhand","850","0","19.5","14.5","-1.5","95"
"","Odisha","3630","0","74.5","15.8","0.5","305"
"","West Bengal","6796","65","136.9","40.5","1.0","410"
"","Sikkim","82","0","1.0","1.6","-0.5","30"
"NER","Arunachal Pradesh","97","3","1.1","1.3","-0.1","30"
"","Assam","1190","130","20.3","12.9","2.2","350"
"","Manipur","83","7","1.4","1.9","-0.5","11"
"","Meghalaya","248","7","4.0","1.0","-0.2","55"
"","Mizoram","54","3","1.0","1.0","-0.3","10"
"","Nagaland","82","4","1.3","1.1","-0.2","22"
"","Tripura","199","26","3.4","1.0","0.6","57"
