"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5269","0","101.5","39.1","-1.1","34","0.0"
"","Haryana","6156","0","118.2","74.1","0.5","168","0.0"
"","Rajasthan","12307","460","232.0","63.7","-0.2","360","0.0"
"","Delhi","4194","0","67.0","57.7","-1.0","229","0.0"
"","UP","13123","0","264.3","108.7","-0.1","137","1.3"
"","Uttarakhand","1936","0","36.6","23.5","0.2","185","0.0"
"","HP","1583","0","27.4","22.6","-0.6","95","0.0"
"","J&K","2442","611","48.9","44.4","-1.8","249","11.5"
"","Chandigarh","208","0","3.3","3.6","-0.3","10","0.0"
"WR","Chhattisgarh","3549","0","79.0","28.4","0.4","260","0.6"
"","Gujarat","14873","0","312.3","76.1","1.3","573","0.0"
"","MP","12806","0","235.3","121.8","-2.7","492","0.0"
"","Maharashtra","19182","0","392.4","113.0","1.7","586","0.0"
"","Goa","536","0","11.9","9.6","1.7","48","0.0"
"","DD","293","0","6.7","6.5","0.2","28","0.0"
"","DNH","760","0","17.8","17.6","0.2","42","0.0"
"","Essar steel","511","0","10.5","10.3","0.2","257","0.0"
"SR","Andhra Pradesh","7645","0","159.1","67.3","0.7","364","0.0"
"","Telangana","8587","0","172.1","60.5","0.1","462","0.0"
"","Karnataka","10734","0","200.4","65.4","-0.6","496","0.0"
"","Kerala","3261","0","64.3","48.6","0.8","156","0.0"
"","Tamil Nadu","13065","0","282.4","142.0","-1.3","448","0.0"
"","Pondy","313","0","6.5","6.7","-0.3","36","0.0"
"ER","Bihar","4128","0","74.0","69.1","-0.2","460","0.0"
"","DVC","3006","0","63.8","-43.7","0.1","396","0.0"
"","Jharkhand","1000","0","23.4","17.2","-0.5","169","0.0"
"","Odisha","3964","0","73.3","22.2","0.3","267","0.0"
"","West Bengal","6419","0","119.8","21.3","0.5","309","0.0"
"","Sikkim","95","0","1.2","1.2","0.1","18","0.0"
"NER","Arunachal Pradesh","121","2","2.2","2.5","-0.3","25","0.0"
"","Assam","1352","25","22.6","16.9","1.1","93","0.3"
"","Manipur","197","2","2.9","2.8","0.1","17","0.0"
"","Meghalaya","355","0","6.2","4.8","0.0","40","0.0"
"","Mizoram","97","3","2.0","1.5","0.3","28","0.0"
"","Nagaland","148","2","2.2","1.9","0.2","48","0.0"
"","Tripura","218","1","3.6","1.9","0.1","36","0.0"
