"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4933","0","94.8","43.2","-0.6","102"
"","Haryana","5060","0","94.9","54.3","0.4","422"
"","Rajasthan","8647","13","186.4","70.6","-0.5","164"
"","Delhi","3043","0","55.9","37.1","-0.1","134"
"","UP","9581","1840","207.1","83.0","-5.1","188"
"","Uttarakhand","1708","85","31.8","21.4","1.1","179"
"","HP","1303","0","24.5","18.8","0.6","140"
"","J&K","1762","100","37.8","29.2","2.7","266"
"","Chandigarh","184","0","3.3","3.2","0.1","21"
"WR","Chhattisgarh","3015","49","65.8","13.3","2.9","575"
"","Gujarat","11205","23","250.5","59.6","-2.2","658"
"","MP","6478","0","130.3","66.5","-1.2","231"
"","Maharashtra","15558","88","336.7","89.1","5.4","558"
"","Goa","405","0","8.3","6.8","0.8","57"
"","DD","263","0","6.3","5.9","0.4","20"
"","DNH","626","0","14.6","14.0","0.5","32"
"","Essar steel","513","0","9.9","10.1","-0.2","50"
"SR","Andhra Pradesh","11307","0","253.3","88.3","3.2","394"
"","Karnataka","7629","400","159.8","19.6","-1.3","242"
"","Kerala","3317","125","65.3","31.0","1.9","208"
"","Tamil Nadu","12106","356","266.6","88.8","1.0","391"
"","Pondy","303","0","6.2","6.3","0.0","37"
"ER","Bihar","2062","300","41.3","38.8","-0.1","130"
"","DVC","2647","70","56.0","-15.6","-1.8","105"
"","Jharkhand","911","0","19.6","11.1","-2.3","0"
"","Odisha","3597","0","66.1","10.1","-0.9","190"
"","West Bengal","6470","20","115.4","27.0","1.2","360"
"","Sikkim","104","0","1.2","1.4","-0.1","20"
"NER","Arunachal Pradesh","108","2","1.4","1.2","0.2","63"
"","Assam","1066","76","18.1","12.4","3.0","144"
"","Manipur","115","3","1.5","1.3","0.2","38"
"","Meghalaya","278","2","4.2","3.3","0.0","71"
"","Mizoram","64","1","1.1","0.9","0.0","17"
"","Nagaland","90","2","1.3","1.4","-0.4","28"
"","Tripura","198","2","2.7","0.2","0.1","38"
