"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6671","0","150.6","85.3","-0.5","196"
"","Haryana","7072","0","151.4","108.0","0.4","235"
"","Rajasthan","9644","0","204.1","67.5","0.3","288"
"","Delhi","5131","0","104.6","80.4","-0.5","220"
"","UP","17740","540","355.8","135.3","0.7","241"
"","Uttarakhand","1803","0","37.2","20.2","0.6","143"
"","HP","1225","0","25.5","9.3","2.6","233"
"","J&K","1989","497","41.0","21.4","1.5","295"
"","Chandigarh","265","0","5.1","5.5","-0.4","12"
"WR","Chhattisgarh","3891","0","91.6","24.0","-2.1","94"
"","Gujarat","15258","0","335.5","91.8","-1.6","300"
"","MP","8346","0","181.9","100.9","-0.8","369"
"","Maharashtra","22202","447","480.1","145.7","-2.3","800"
"","Goa","481","0","10.8","8.8","1.3","83"
"","DD","330","0","7.4","6.9","0.5","46"
"","DNH","754","0","17.3","16.4","0.9","106"
"","Essar steel","438","0","8.9","9.4","-0.5","152"
"SR","Andhra Pradesh","7407","0","166.6","40.1","5.4","590"
"","Telangana","6946","0","149.1","65.4","-2.8","161"
"","Karnataka","9358","0","207.5","75.9","4.9","646"
"","Kerala","3584","0","76.9","49.1","1.3","283"
"","Tamil Nadu","14742","0","336.7","168.7","4.7","678"
"","Pondy","360","0","7.6","7.6","0.0","40"
"ER","Bihar","3680","0","66.8","57.6","5.4","210"
"","DVC","3112","0","66.5","-54.4","-1.5","200"
"","Jharkhand","1065","0","24.7","16.6","2.1","100"
"","Odisha","4006","0","82.7","18.9","1.2","250"
"","West Bengal","8206","0","149.8","35.5","0.5","250"
"","Sikkim","71","0","1.1","0.9","0.2","15"
"NER","Arunachal Pradesh","135","2","2.1","2.0","0.1","74"
"","Assam","1065","371","18.5","13.6","1.4","235"
"","Manipur","132","3","2.5","2.1","0.4","31"
"","Meghalaya","251","0","5.2","2.8","0.4","41"
"","Mizoram","73","1","1.4","1.2","0.2","16"
"","Nagaland","91","1","2.8","1.9","0.7","39"
"","Tripura","247","2","4.1","2.9","-0.5","42"
