"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5526","0","100.2","48.3","-0.3","246"
"","Haryana","6415","0","115.1","74.4","-1.4","197"
"","Rajasthan","10072","0","202.9","73.5","-0.5","236"
"","Delhi","3144","0","56.6","44.1","-2.3","215"
"","UP","12510","275","251.0","78.9","1.3","575"
"","Uttarakhand","1716","0","32.3","19.9","-0.1","155"
"","HP","1368","0","24.5","19.4","0.0","52"
"","J&K","1693","423","35.7","36.5","-5.0","0"
"","Chandigarh","192","0","3.3","3.5","-0.2","17"
"WR","Chhattisgarh","3050","0","66.0","4.9","-1.4","280"
"","Gujarat","12323","0","273.9","97.2","2.9","364"
"","MP","10730","0","215.8","129.8","-1.6","312"
"","Maharashtra","20065","0","419.2","126.2","-0.7","675"
"","Goa","424","0","8.7","7.9","0.5","104"
"","DD","276","0","6.3","6.2","0.1","25"
"","DNH","673","0","15.2","15.5","-0.3","5"
"","Essar steel","709","0","8.7","8.8","-0.1","160"
"SR","Andhra Pradesh","6542","0","141.3","13.2","1.0","550"
"","Telangana","7139","0","142.8","78.3","2.5","439"
"","Karnataka","9008","0","195.7","60.1","4.7","732"
"","Kerala","3416","0","64.1","52.3","2.9","313"
"","Tamil Nadu","12909","0","276.4","135.4","2.0","680"
"","Pondy","308","0","5.9","6.4","-0.5","20"
"ER","Bihar","3491","0","57.0","52.9","2.1","0"
"","DVC","2697","0","60.2","-31.8","-0.9","0"
"","Jharkhand","1129","0","21.3","14.3","2.4","300"
"","Odisha","3919","0","68.5","20.1","0.8","0"
"","West Bengal","6430","0","99.9","18.5","-0.3","0"
"","Sikkim","86","0","1.4","1.5","-0.1","0"
"NER","Arunachal Pradesh","116","4","2.2","1.7","0.5","28"
"","Assam","1355","2","22.5","17.0","1.8","156"
"","Manipur","147","3","2.5","2.3","0.2","38"
"","Meghalaya","276","1","4.5","3.9","-0.2","40"
"","Mizoram","88","3","1.4","1.3","0.1","32"
"","Nagaland","100","5","2.0","1.8","0.1","20"
"","Tripura","215","0","3.2","1.2","0.1","41"
