"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5341","0","102.2","46.9","0.5","229"
"","Haryana","6291","0","119.6","74.2","-0.3","234"
"","Rajasthan","10015","0","219.6","77.9","1.8","293"
"","Delhi","3529","3","60.8","46.2","0.8","408"
"","UP","10877","1095","238.6","96.9","-0.1","479"
"","Uttarakhand","1875","0","36.1","24.7","0.8","96"
"","HP","1426","0","26.7","22.0","1.0","185"
"","J&K","2063","516","42.8","37.8","-0.8","197"
"","Chandigarh","207","0","3.5","3.6","0.3","21"
"WR","Chhattisgarh","3353","96","72.1","33.3","0.0","255"
"","Gujarat","13161","0","280.6","63.8","9.0","426"
"","MP","10741","0","216.7","123.6","-1.2","196"
"","Maharashtra","18000","12","373.5","95.4","4.3","880"
"","Goa","395","0","7.8","7.9","-0.4","29"
"","DD","257","0","5.8","5.9","-0.1","7"
"","DNH","694","0","15.9","16.1","-0.2","4"
"","Essar steel","532","0","9.1","8.7","0.4","178"
"SR","Andhra Pradesh","6730","0","112.8","19.2","-21.6","967"
"","Telangana","6005","0","127.5","80.6","0.1","533"
"","Karnataka","8758","500","184.4","42.6","0.9","408"
"","Kerala","3246","0","61.3","45.1","1.3","156"
"","Tamil Nadu","12686","0","275.6","115.7","1.8","603"
"","Pondy","300","0","6.2","6.4","-0.2","59"
"ER","Bihar","3316","150","64.4","60.2","2.2","250"
"","DVC","2312","150","51.1","-21.1","1.2","110"
"","Jharkhand","1148","0","23.4","11.0","0.2","200"
"","Odisha","3793","0","57.8","15.1","0.6","300"
"","West Bengal","6311","5","123.5","26.2","0.2","250"
"","Sikkim","93","0","1.2","1.2","0.0","30"
"NER","Arunachal Pradesh","103","2","1.7","1.4","0.3","50"
"","Assam","1128","163","18.7","14.7","-0.4","151"
"","Manipur","140","3","2.4","2.4","0.0","23"
"","Meghalaya","343","1","5.5","5.2","-0.9","94"
"","Mizoram","81","2","1.5","1.2","0.3","36"
"","Nagaland","112","4","1.8","1.7","0.1","24"
"","Tripura","199","3","3.1","-1.0","0.5","34"
