"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5036","0","107.9","62.9","0.8","184"
"","Haryana","5960","0","106.9","78.6","0.5","268"
"","Rajasthan","7910","0","177.1","63.0","2.8","361"
"","Delhi","3265","0","63.3","58.4","0.6","196"
"","UP","11388","-5","251.4","103.4","4.4","489"
"","Uttarakhand","1648","0","32.6","22.2","2.4","251"
"","HP","1262","0","23.6","14.5","0.9","111"
"","J&K","2194","549","44.5","28.7","5.2","484"
"","Chandigarh","178","0","3.4","3.3","0.3","20"
"WR","Chhattisgarh","3517","96","66.1","19.1","-5.6","492"
"","Gujarat","13529","19","297.4","75.3","-0.2","307"
"","MP","7477","0","158.6","103.9","-1.4","328"
"","Maharashtra","18880","0","420.4","134.5","1.8","482"
"","Goa","433","0","9.3","8.5","0.3","20"
"","DD","300","0","6.6","6.3","0.3","23"
"","DNH","719","0","16.5","16.7","-0.2","0"
"","Essar steel","561","0","11.4","12.0","-0.6","0"
"SR","Andhra Pradesh","7031","0","151.8","16.0","1.0","465"
"","Telangana","6396","0","145.1","90.6","0.8","333"
"","Karnataka","9374","600","209.6","59.8","4.6","544"
"","Kerala","3860","125","75.1","49.7","3.0","531"
"","Tamil Nadu","14484","0","312.4","147.7","0.9","394"
"","Pondy","341","0","7.0","7.2","-0.1","51"
"ER","Bihar","3159","0","62.1","62.5","-2.8","0"
"","DVC","4867","0","60.2","-28.6","0.5","0"
"","Jharkhand","923","0","20.7","12.1","-1.5","0"
"","Odisha","3824","0","76.5","25.1","1.9","0"
"","West Bengal","7029","0","142.4","45.3","4.2","0"
"","Sikkim","90","0","0.5","1.1","-0.5","0"
"NER","Arunachal Pradesh","99","1","2.2","1.5","0.7","39"
"","Assam","1270","99","18.4","14.4","0.6","77"
"","Manipur","118","1","2.1","2.1","0.1","31"
"","Meghalaya","240","0","3.5","2.7","-0.1","75"
"","Mizoram","66","1","1.2","1.0","0.2","28"
"","Nagaland","98","3","1.7","1.6","0.0","21"
"","Tripura","159","19","3.8","2.9","-0.7","56"
