"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5725","0","107.1","40.7","0.8","321"
"","Haryana","6031","0","124.0","61.5","1.4","279"
"","Rajasthan","9804","0","212.9","59.8","-0.9","985"
"","Delhi","3093","57","54.2","40.0","0.9","243"
"","UP","10710","2290","222.8","83.2","-1.7","380"
"","Uttarakhand","1747","0","33.5","25.7","0.6","157"
"","HP","1384","8","25.3","20.0","0.8","173"
"","J&K","1950","344","41.9","34.1","2.5","251"
"","Chandigarh","192","0","3.5","3.3","0.2","6"
"WR","Chhattisgarh","2982","94","65.7","14.3","0.2","368"
"","Gujarat","12105","0","268.5","35.2","-0.8","306"
"","MP","9951","0","205.2","119.3","-2.2","295"
"","Maharashtra","19104","64","403.2","133.4","3.5","864"
"","Goa","418","0","8.2","6.8","0.8","50"
"","DD","263","0","6.0","6.0","0.0","30"
"","DNH","679","0","15.8","15.6","0.2","36"
"","Essar steel","463","0","9.6","10.3","-0.6","128"
"SR","Andhra Pradesh","5863","0","134.2","28.0","3.9","273"
"","Telangana","5997","36","120.8","68.4","-1.0","317"
"","Karnataka","8526","417","171.4","31.1","2.8","385"
"","Kerala","3330","125","58.3","38.1","2.5","219"
"","Tamil Nadu","11138","824","238.9","77.0","1.7","639"
"","Pondy","303","0","6.2","6.1","0.1","37"
"ER","Bihar","2690","100","49.6","54.7","-7.1","100"
"","DVC","2334","0","52.9","-19.5","0.6","150"
"","Jharkhand","1025","0","22.3","12.7","-0.9","75"
"","Odisha","3475","0","60.6","21.3","1.7","225"
"","West Bengal","6126","0","103.7","15.6","1.3","200"
"","Sikkim","98","0","1.6","1.4","0.2","30"
"NER","Arunachal Pradesh","105","6","1.9","1.4","0.4","46"
"","Assam","1135","107","20.9","13.5","2.3","213"
"","Manipur","125","8","2.3","2.2","0.1","43"
"","Meghalaya","324","1","5.3","4.4","-0.5","47"
"","Mizoram","82","4","1.2","1.0","0.2","32"
"","Nagaland","116","5","2.4","1.6","0.3","29"
"","Tripura","201","0","2.6","0.7","-0.2","34"
