"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7279","0","148.1","100.9","-0.8","466"
"","Haryana","6287","0","127.3","84.7","-2.8","419"
"","Rajasthan","7447","0","168.3","60.8","-5.9","24"
"","Delhi","5567","0","106.1","78.2","-1.7","568"
"","UP","11115","1280","244.9","109.7","0.1","603"
"","Uttarakhand","1518","0","29.4","16.8","-3.4","57"
"","HP","1226","3","24.9","4.6","-1.4","86"
"","J&K","1394","100","29.5","16.7","-0.5","109"
"","Chandigarh","335","0","5.5","5.7","-0.1","68"
"WR","Chhattisgarh","2564","7","58.5","14.3","0.0","356"
"","Gujarat","11872","18","256.8","77.7","0.7","1084"
"","MP","5786","0","122.5","69.4","-6.5","37"
"","Maharashtra","15017","283","339.8","98.0","9.1","941"
"","Goa","362","40","7.2","7.0","0.2","47"
"","DD","262","0","6.0","5.8","0.2","56"
"","DNH","610","0","14.0","14.0","-0.1","58"
"SR","Andhra Pradesh","10095","1700","221.6","68.1","1.9","455"
"","Karnataka","6791","600","132.6","22.3","1.1","283"
"","Kerala","2509","450","51.3","30.7","3.0","538"
"","Tamil Nadu","10759","526","245.1","61.3","-3.2","406"
"","Pondy","6","0","5.9","6.8","-0.9","47"
"ER","Bihar","1898","600","40.1","41.9","-1.8","260"
"","DVC","2325","0","55.4","-18.2","-1.5","320"
"","Jharkhand","876","0","18.8","14.2","0.0","200"
"","Odisha","3652","0","69.5","16.3","1.6","320"
"","West Bengal","6791","32","133.6","43.8","2.9","370"
"","Sikkim","90","0","1.2","1.1","0.1","25"
"NER","Arunachal Pradesh","97","5","1.4","1.2","0.3","60"
"","Assam","1065","155","19.7","11.2","2.2","148"
"","Manipur","94","1","1.4","1.4","0.0","61"
"","Meghalaya","271","2","4.2","0.9","-0.3","114"
"","Mizoram","46","5","1.0","0.8","0.2","15"
"","Nagaland","92","7","1.3","0.9","0.1","34"
"","Tripura","185","34","2.9","0.6","0.7","104"
