"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6312","0","129.7","83.8","-1.4","40","0.0"
"","Haryana","6967","0","142.3","88.8","0.1","177","0.0"
"","Rajasthan","14001","0","250.9","76.3","0.4","382","0.0"
"","Delhi","3816","0","64.0","48.2","-0.8","176","0.0"
"","UP","15119","150","292.4","124.8","0.2","757","0.7"
"","Uttarakhand","1977","0","36.7","17.5","0.0","134","0.0"
"","HP","1589","0","26.9","19.5","0.3","253","0.0"
"","J&K(UT) and Ladakh(UT)","2599","650","48.8","41.0","-1.0","229","9.5"
"","Chandigarh","232","0","3.5","3.4","0.1","27","0.0"
"WR","Chhattisgarh","3962","0","86.9","38.3","-1.1","262","0.0"
"","Gujarat","16024","0","353.0","96.1","-2.0","789","0.0"
"","MP","14301","0","272.0","134.6","-3.2","637","0.0"
"","Maharashtra","24031","0","493.9","146.5","-0.2","614","0.0"
"","Goa","503","0","10.3","10.1","-0.3","49","0.0"
"","DD","337","0","7.4","6.8","0.6","57","0.0"
"","DNH","800","0","18.7","18.7","0.0","38","0.0"
"","Essar steel","763","0","10.3","11.1","-0.8","214","0.0"
"SR","Andhra Pradesh","9562","0","197.3","73.9","0.5","398","0.0"
"","Telangana","12783","0","252.5","138.6","0.8","910","0.0"
"","Karnataka","12486","0","244.1","84.5","-1.0","916","0.0"
"","Kerala","3830","0","77.4","62.3","1.2","222","0.0"
"","Tamil Nadu","14728","0","317.5","169.0","-0.6","415","0.0"
"","Pondy","365","0","7.3","7.7","-0.3","19","0.0"
"ER","Bihar","3831","0","74.8","71.8","1.3","165","0.0"
"","DVC","3136","0","63.7","-40.6","-0.6","265","0.0"
"","Jharkhand","1392","0","23.9","18.7","-0.4","155","0.0"
"","Odisha","3864","0","71.1","-2.2","-0.2","190","0.0"
"","West Bengal","6959","0","125.4","30.2","-0.7","395","0.0"
"","Sikkim","144","0","1.8","1.7","0.1","55","0.0"
"NER","Arunachal Pradesh","121","2","2.2","2.1","0.0","21","0.0"
"","Assam","1388","21","22.5","20.0","-0.2","123","0.3"
"","Manipur","205","3","2.6","2.8","-0.2","29","0.0"
"","Meghalaya","380","0","6.2","5.5","-0.2","38","0.2"
"","Mizoram","95","1","1.6","1.5","0.0","37","0.0"
"","Nagaland","129","2","2.3","2.0","0.1","32","0.0"
"","Tripura","220","0","3.5","2.0","0.0","58","0.0"
