"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5971","0","131.8","83.2","0.8","503"
"","Haryana","7180","0","140.1","107.3","1.6","402"
"","Rajasthan","9167","0","191.5","72.6","2.2","826"
"","Delhi","4675","0","94.2","77.0","-0.4","26"
"","UP","17051","340","318.1","132.8","2.9","1177"
"","Uttarakhand","1703","0","33.9","15.4","-1.4","246"
"","HP","1146","0","22.6","6.9","2.5","37"
"","J&K","1952","488","39.5","19.4","0.6","418"
"","Chandigarh","243","0","4.9","5.4","-0.5","303"
"WR","Chhattisgarh","3767","0","89.0","26.6","-1.8","94"
"","Gujarat","15128","0","331.0","74.7","2.0","564"
"","MP","8158","0","174.9","102.0","-1.6","283"
"","Maharashtra","19031","123","435.3","138.7","3.0","811"
"","Goa","421","0","8.7","8.2","0.0","10"
"","DD","260","0","5.1","4.9","0.1","177"
"","DNH","695","0","15.8","15.8","0.0","98"
"","Essar steel","479","0","7.4","6.3","1.1","307"
"SR","Andhra Pradesh","7214","0","142.8","31.6","-14.7","561"
"","Telangana","6130","0","130.4","48.0","-3.0","337"
"","Karnataka","7931","0","178.2","70.1","3.3","435"
"","Kerala","3131","0","67.2","53.7","1.7","349"
"","Tamil Nadu","12738","0","294.2","152.8","2.8","844"
"","Pondy","302","0","6.3","7.0","-0.8","18"
"ER","Bihar","3569","0","55.0","57.0","-2.8","170"
"","DVC","2724","0","60.5","-43.0","-1.3","220"
"","Jharkhand","941","0","20.8","15.1","-0.7","68"
"","Odisha","4375","0","82.4","29.4","4.9","400"
"","West Bengal","5898","0","110.5","16.2","-0.6","280"
"","Sikkim","62","0","0.8","1.0","-0.2","10"
"NER","Arunachal Pradesh","129","3","2.0","1.8","0.2","30"
"","Assam","1358","36","18.1","13.4","0.4","181"
"","Manipur","133","2","2.4","2.2","0.2","16"
"","Meghalaya","286","0","4.2","2.0","-0.9","66"
"","Mizoram","75","3","1.4","1.2","0.1","20"
"","Nagaland","121","1","1.7","1.9","-0.4","35"
"","Tripura","230","4","3.0","2.6","-0.6","63"
