"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5419","0","103.8","39.4","1.6","247"
"","Haryana","6308","0","117.5","81.7","-0.1","303"
"","Rajasthan","9757","0","212.2","75.9","2.3","595"
"","Delhi","3493","0","59.1","46.5","0.9","120"
"","UP","13734","0","282.9","83.6","-0.2","375"
"","Uttarakhand","1886","0","34.0","18.3","1.2","114"
"","HP","1406","0","25.6","21.1","0.8","173"
"","J&K","1961","490","42.3","38.1","0.5","141"
"","Chandigarh","198","0","3.3","3.4","0.0","198"
"WR","Chhattisgarh","3246","0","71.3","11.2","-0.6","235"
"","Gujarat","13411","0","284.1","81.6","1.2","609"
"","MP","11171","0","215.1","122.2","-0.1","311"
"","Maharashtra","20256","0","405.7","128.9","-0.8","559"
"","Goa","429","0","8.9","8.4","0.0","44"
"","DD","292","0","6.5","6.4","0.2","45"
"","DNH","719","0","16.2","16.3","-0.1","26"
"","Essar steel","466","0","9.2","9.9","-0.6","155"
"SR","Andhra Pradesh","7100","0","152.0","7.4","4.2","530"
"","Telangana","8145","0","156.9","66.6","1.4","345"
"","Karnataka","9335","0","197.0","67.2","3.5","478"
"","Kerala","3431","0","64.4","54.7","2.1","233"
"","Tamil Nadu","13840","0","295.0","148.8","2.0","588"
"","Pondy","319","0","6.4","6.9","-0.6","30"
"ER","Bihar","3505","0","61.8","60.0","-2.2","100"
"","DVC","2403","0","60.2","-32.0","0.1","150"
"","Jharkhand","1176","0","23.4","14.7","2.0","125"
"","Odisha","4121","0","72.1","26.4","0.5","200"
"","West Bengal","6468","0","103.5","24.2","2.8","200"
"","Sikkim","97","0","1.7","1.6","0.1","12"
"NER","Arunachal Pradesh","120","2","1.9","1.8","0.1","26"
"","Assam","1290","39","21.0","17.3","0.5","172"
"","Manipur","145","1","2.1","1.9","0.2","43"
"","Meghalaya","282","0","4.7","3.7","0.0","72"
"","Mizoram","85","1","1.6","1.5","0.0","21"
"","Nagaland","112","1","2.1","1.9","0.1","32"
"","Tripura","207","0","3.3","1.4","0.0","50"
