"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5898","0","124.3","51.0","-2.1","25","0.0"
"","Haryana","6132","0","117.9","78.4","-1.3","136","0.4"
"","Rajasthan","9783","0","213.8","58.1","-1.9","191","0.0"
"","Delhi","3505","0","72.0","69.7","-1.3","135","0.0"
"","UP","16608","0","311.1","127.8","-0.8","258","0.0"
"","Uttarakhand","1603","0","34.1","10.6","0.5","198","0.0"
"","HP","1336","0","24.9","10.4","0.8","121","0.0"
"","J&K","2176","544","44.5","31.8","-0.9","192","10.6"
"","Chandigarh","170","0","3.3","3.7","-0.4","15","0.0"
"WR","Chhattisgarh","4420","0","99.0","38.7","-3.6","221","0.0"
"","Gujarat","16060","0","359.3","118.7","1.4","624","0.0"
"","MP","9683","0","205.9","67.2","0.9","558","0.0"
"","Maharashtra","21845","0","477.1","137.2","0.8","410","0.0"
"","Goa","479","0","12.0","9.6","1.9","103","0.3"
"","DD","286","0","6.5","6.0","0.5","43","0.0"
"","DNH","738","0","17.3","17.2","0.1","61","0.0"
"","Essar steel","551","0","11.1","11.3","-0.2","260","0.0"
"SR","Andhra Pradesh","8839","0","195.1","63.1","0.2","498","0.0"
"","Telangana","9892","0","218.5","98.6","0.7","495","0.0"
"","Karnataka","12400","0","243.7","81.7","-0.2","485","0.0"
"","Kerala","4159","0","84.7","60.8","1.4","196","0.0"
"","Tamil Nadu","15226","0","342.7","185.9","-0.4","492","0.0"
"","Pondy","388","0","8.0","8.2","-0.2","37","0.0"
"ER","Bihar","4525","0","75.7","73.1","-0.9","460","0.0"
"","DVC","3051","0","64.8","-43.7","-0.9","396","0.0"
"","Jharkhand","1109","0","22.8","17.9","-0.8","169","0.0"
"","Odisha","4336","0","81.3","31.4","0.3","267","0.0"
"","West Bengal","7710","0","145.8","41.1","-1.0","309","0.0"
"","Sikkim","98","0","1.1","1.9","-0.8","18","0.0"
"NER","Arunachal Pradesh","113","8","2.0","2.6","-0.6","12","0.0"
"","Assam","1290","135","18.0","14.4","-0.3","184","2.5"
"","Manipur","188","9","2.3","2.3","0.1","21","0.0"
"","Meghalaya","322","2","4.9","4.2","-0.1","58","0.4"
"","Mizoram","92","3","1.5","1.4","0.0","3","0.0"
"","Nagaland","106","4","1.9","1.8","0.0","59","0.0"
"","Tripura","225","13","2.6","1.9","0.2","53","0.1"
