"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5804","0","111.6","67.4","-1.2","64","0.0"
"","Haryana","6291","0","124.7","89.1","0.3","162","0.0"
"","Rajasthan","13796","0","243.7","76.9","-0.3","452","0.0"
"","Delhi","4006","0","68.0","53.0","-1.2","173","0.0"
"","UP","15176","545","276.9","112.8","0.9","740","2.1"
"","Uttarakhand","2100","0","39.2","23.9","0.3","132","0.0"
"","HP","1742","0","30.8","24.3","-1.0","136","0.0"
"","J&K(UT) and Ladakh(UT)","2603","651","51.1","45.5","0.3","384","11.9"
"","Chandigarh","245","0","4.0","3.9","0.1","37","0.0"
"WR","Chhattisgarh","3792","0","80.8","38.0","-1.4","216","0.0"
"","Gujarat","15562","0","324.0","72.8","2.5","663","0.0"
"","MP","14444","0","264.8","126.9","-3.5","319","0.0"
"","Maharashtra","21830","0","443.4","144.5","-2.4","406","0.0"
"","Goa","534","0","10.6","10.4","0.1","49","0.0"
"","DD","309","0","7.0","6.9","0.1","31","0.0"
"","DNH","766","0","17.8","18.0","-0.2","30","0.0"
"","Essar steel","667","0","5.8","6.1","-0.3","244","0.0"
"SR","Andhra Pradesh","9299","0","188.6","64.9","-0.1","326","0.0"
"","Telangana","10994","0","210.8","105.7","0.9","784","0.0"
"","Karnataka","12311","0","233.8","68.3","-0.5","405","0.0"
"","Kerala","3585","0","73.7","57.5","2.1","382","0.0"
"","Tamil Nadu","14246","0","306.3","156.8","0.0","453","0.0"
"","Pondy","365","0","7.6","7.7","-0.2","40","0.0"
"ER","Bihar","4212","0","76.8","74.9","0.2","270","0.0"
"","DVC","2924","0","63.3","-35.0","0.7","240","0.0"
"","Jharkhand","1233","0","24.1","22.7","-0.3","120","0.0"
"","Odisha","3810","0","70.1","2.0","0.4","285","0.0"
"","West Bengal","6224","0","119.8","27.8","0.5","300","0.0"
"","Sikkim","136","0","2.1","1.8","0.3","50","0.0"
"NER","Arunachal Pradesh","125","1","2.2","2.2","-0.1","50","0.0"
"","Assam","1345","16","23.0","19.4","0.9","128","0.2"
"","Manipur","215","1","2.6","3.1","-0.5","28","0.0"
"","Meghalaya","372","0","6.6","6.1","-0.3","30","0.3"
"","Mizoram","109","1","1.7","1.7","-0.2","22","0.0"
"","Nagaland","129","2","2.1","2.2","-0.2","9","0.0"
"","Tripura","244","1","4.0","1.7","0.0","40","0.0"
