"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5141","0","106.4","45.3","-1.6","19","0.0"
"","Haryana","5861","0","118.0","106.9","-0.6","154","0.0"
"","Rajasthan","10864","0","215.9","71.1","-1.5","303","0.0"
"","Delhi","3476","0","66.4","50.7","-0.6","150","0.0"
"","UP","14547","0","270.5","109.7","-2.0","387","2.4"
"","Uttarakhand","1738","0","34.4","18.1","0.5","121","0.0"
"","HP","1557","0","27.2","17.0","0.8","142","0.0"
"","J&K","2255","564","43.3","36.9","-1.1","394","10.3"
"","Chandigarh","189","0","3.5","3.4","0.1","22","0.0"
"WR","Chhattisgarh","3520","0","75.0","29.3","-2.6","132","0.0"
"","Gujarat","13039","0","289.3","69.0","-0.3","512","0.0"
"","MP","9394","0","196.9","139.0","-0.1","437","0.0"
"","Maharashtra","18637","0","395.1","123.3","-2.0","597","0.0"
"","Goa","541","0","12.7","11.2","0.9","326","0.0"
"","DD","321","0","7.2","6.6","0.6","38","0.0"
"","DNH","766","0","17.6","17.8","-0.2","80","0.0"
"","Essar steel","359","0","6.7","6.8","-0.1","264","0.0"
"SR","Andhra Pradesh","7709","0","167.9","70.5","1.2","558","0.0"
"","Telangana","7448","0","159.5","41.6","-0.1","531","0.0"
"","Karnataka","8312","0","165.2","34.0","-0.2","550","0.0"
"","Kerala","3548","0","69.4","50.4","1.1","174","0.0"
"","Tamil Nadu","14085","0","283.1","150.5","0.9","597","0.0"
"","Pondy","360","0","7.1","7.4","-0.4","31","0.0"
"ER","Bihar","4362","0","75.1","75.4","-0.8","260","0.0"
"","DVC","2897","0","61.1","-18.9","-0.6","235","0.0"
"","Jharkhand","1191","0","24.0","15.4","-0.6","80","0.0"
"","Odisha","4082","0","75.9","3.4","-0.6","400","0.0"
"","West Bengal","7263","0","128.1","51.3","0.6","290","0.0"
"","Sikkim","100","0","1.2","1.5","-0.3","30","0.0"
"NER","Arunachal Pradesh","115","1","2.0","1.7","0.1","81","0.0"
"","Assam","1506","70","25.4","18.9","0.9","100","1.0"
"","Manipur","151","1","2.6","2.2","0.4","73","0.0"
"","Meghalaya","356","0","5.8","2.7","0.1","48","0.0"
"","Mizoram","95","1","1.6","0.9","0.4","19","0.0"
"","Nagaland","121","1","2.3","1.9","0.1","15","0.0"
"","Tripura","253","1","4.0","3.2","-0.5","70","0.0"
