"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5303","0","111.7","21.9","-0.3","92","0.0"
"","Haryana","5411","0","111.6","68.2","-0.1","193","0.0"
"","Rajasthan","11019","0","215.4","49.5","0.1","415","0.0"
"","Delhi","3332","0","63.0","52.8","-1.2","120","0.0"
"","UP","15077","0","300.2","112.8","0.1","353","0.0"
"","Uttarakhand","1732","0","34.0","21.8","0.7","203","0.0"
"","HP","1470","0","26.4","15.4","0.3","151","0.0"
"","J&K","2155","539","40.2","34.7","-3.4","236","9.6"
"","Chandigarh","167","0","3.1","3.3","-0.2","17","0.0"
"WR","Chhattisgarh","3925","0","88.9","19.4","0.8","251","0.0"
"","Gujarat","13902","0","310.1","109.7","7.0","501","0.0"
"","MP","12522","0","265.0","164.0","-1.4","443","0.0"
"","Maharashtra","22334","0","471.6","166.1","-2.0","809","0.0"
"","Goa","432","0","9.7","8.6","0.6","76","0.0"
"","DD","307","0","6.8","6.1","0.7","61","0.0"
"","DNH","663","0","15.0","14.7","0.3","435","0.0"
"","Essar steel","525","0","9.8","9.3","0.5","264","0.0"
"SR","Andhra Pradesh","9056","0","194.7","73.7","2.4","501","0.0"
"","Telangana","9739","0","204.5","84.0","2.2","854","0.0"
"","Karnataka","10939","0","214.8","51.6","1.9","511","0.0"
"","Kerala","3426","0","70.2","43.0","1.3","220","0.7"
"","Tamil Nadu","10297","0","216.9","112.0","1.0","596","0.0"
"","Pondy","271","0","5.3","5.6","-0.3","39","0.0"
"ER","Bihar","4471","0","79.1","78.0","-1.7","50","0.0"
"","DVC","3038","150","65.1","-15.9","7.0","600","0.5"
"","Jharkhand","1082","0","25.4","15.0","0.0","100","0.0"
"","Odisha","4865","0","93.1","38.7","4.8","500","0.0"
"","West Bengal","7552","0","147.0","31.1","1.7","430","0.0"
"","Sikkim","86","0","1.2","1.5","-0.3","25","0.0"
"NER","Arunachal Pradesh","108","3","2.0","1.7","0.3","47","0.1"
"","Assam","1492","17","23.4","18.6","0.6","112","0.6"
"","Manipur","180","2","2.1","2.5","-0.4","44","0.4"
"","Meghalaya","315","0","5.3","2.6","0.0","38","0.0"
"","Mizoram","81","3","1.7","0.8","0.7","41","0.1"
"","Nagaland","128","2","2.1","1.7","0.1","42","0.1"
"","Tripura","245","1","5.2","2.3","1.3","26","0.1"
