"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8218","0","187.1","120.0","0.6","159"
"","Haryana","7245","0","162.0","118.1","-0.2","252"
"","Rajasthan","6285","0","134.2","58.8","1.9","372"
"","Delhi","4400","0","86.1","78.1","-1.3","148"
"","UP","12364","3600","278.1","140.9","-1.4","261"
"","Uttarakhand","1627","0","34.0","10.8","-1.8","17"
"","HP","1093","0","22.9","-2.4","0.3","170"
"","J&K","1826","456","31.2","20.1","-3.6","100"
"","Chandigarh","235","0","4.6","5.5","0.3","0"
"WR","Chhattisgarh","3358","139","79.3","28.9","5.2","454"
"","Gujarat","9535","0","210.5","40.9","-1.6","461"
"","MP","6381","0","136.1","89.2","-0.2","284"
"","Maharashtra","16913","50","371.9","95.7","2.7","576"
"","Goa","337","0","7.2","6.1","0.5","1"
"","DD","267","0","6.2","5.8","0.4","49"
"","DNH","633","0","15.0","15.1","-0.1","30"
"","Essar steel","338","0","7.4","5.2","2.2","115"
"SR","Andhra Pradesh","6010","0","140.7","22.0","2.4","465"
"","Telangana","6150","0","142.5","97.0","1.0","239"
"","Karnataka","7457","400","160.9","16.0","2.8","455"
"","Kerala","3030","0","56.1","37.0","1.8","251"
"","Tamil Nadu","11752","0","264.7","103.2","3.7","874"
"","Pondy","292","0","5.5","5.9","-0.4","24"
"ER","Bihar","3024","0","55.6","59.4","-6.0","88"
"","DVC","2413","0","50.1","-18.1","-0.4","236"
"","Jharkhand","886","0","16.6","12.5","-3.1","100"
"","Odisha","3751","0","73.4","17.6","2.3","300"
"","West Bengal","5945","0","109.3","35.2","3.0","295"
"","Sikkim","78","0","1.1","1.1","0.1","32"
"NER","Arunachal Pradesh","95","1","1.3","2.2","-0.9","22"
"","Assam","1137","168","26.1","19.2","1.8","203"
"","Manipur","109","1","1.7","2.1","-0.4","33"
"","Meghalaya","256","2","4.2","1.2","-0.6","49"
"","Mizoram","74","1","1.2","1.1","0.0","20"
"","Nagaland","116","1","2.3","1.9","0.3","40"
"","Tripura","232","1","3.2","1.2","0.1","62"
