"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4804","0","84.7","37.4","0.6","304"
"","Haryana","5541","0","105.6","38.6","-1.9","277"
"","Rajasthan","8637","0","185.5","68.6","3.4","473"
"","Delhi","3693","5","61.5","44.3","0.2","280"
"","UP","10287","3285","236.0","81.6","-0.3","456"
"","Uttarakhand","1720","40","34.0","24.3","1.2","129"
"","HP","1293","0","23.6","20.1","-0.2","84"
"","J&K","1995","352","43.8","37.0","2.5","235"
"","Chandigarh","204","0","3.7","3.7","0.3","43"
"WR","Chhattisgarh","2951","96","70.2","18.6","1.0","254"
"","Gujarat","11424","0","242.0","45.5","-1.8","448"
"","MP","7384","0","147.2","72.7","-1.3","853"
"","Maharashtra","17357","63","352.7","102.4","8.5","571"
"","Goa","351","0","6.9","6.2","0.1","73"
"","DD","251","0","5.6","5.8","-0.2","31"
"","DNH","644","0","15.2","15.4","-1.2","21"
"","Essar steel","287","0","5.8","7.1","-1.2","77"
"SR","Andhra Pradesh","6286","0","137.0","27.9","1.6","338"
"","Telangana","6111","0","125.2","74.7","1.8","2811"
"","Karnataka","8197","400","170.0","33.4","2.4","559"
"","Kerala","2936","70","55.4","43.6","1.1","185"
"","Tamil Nadu","11600","200","245.3","105.2","-1.7","412"
"","Pondy","261","0","5.4","5.6","-0.2","32"
"ER","Bihar","2664","150","53.8","51.0","0.4","320"
"","DVC","2460","0","55.9","-16.9","-0.3","210"
"","Jharkhand","997","0","22.2","10.3","-0.5","50"
"","Odisha","3232","0","61.2","17.0","1.8","260"
"","West Bengal","5937","46","108.0","15.2","0.7","230"
"","Sikkim","100","0","1.3","1.1","0.2","35"
"NER","Arunachal Pradesh","105","0","1.7","1.4","0.3","32"
"","Assam","1098","140","21.2","13.7","2.0","651"
"","Manipur","144","2","1.8","2.4","-0.6","47"
"","Meghalaya","320","1","5.3","5.0","-0.9","40"
"","Mizoram","76","2","1.2","1.1","0.1","37"
"","Nagaland","102","3","2.4","1.6","0.6","31"
"","Tripura","194","1","2.7","0.6","-0.1","32"
