"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9330","0","213.9","123.3","0.2","137"
"","Haryana","8402","0","177.9","101.7","-0.7","205"
"","Rajasthan","7054","0","154.7","26.2","-1.4","103"
"","Delhi","5152","0","106.0","81.9","-1.3","236"
"","UP","10901","3770","249.8","138.1","2.1","611"
"","Uttarakhand","1681","110","35.6","16.9","0.2","132"
"","HP","1163","0","22.9","-1.1","-0.7","50"
"","J&K","1632","100","32.6","15.8","2.0","283"
"","Chandigarh","301","0","6.1","5.5","0.5","56"
"WR","Chhattisgarh","2946","167","65.6","18.0","3.0","363"
"","Gujarat","10561","0","237.3","18.4","-0.5","392"
"","MP","6505","0","128.0","75.8","1.5","333"
"","Maharashtra","17099","55","375.6","118.6","2.4","513"
"","Goa","366","0","8.0","6.8","0.9","61"
"","DD","271","0","6.2","5.4","0.8","44"
"","DNH","671","0","15.4","15.2","0.3","58"
"","Essar steel","342","0","6.9","6.8","0.1","11"
"SR","Andhra Pradesh","6525","250","143.4","30.3","-0.2","356"
"","Telangana","6245","250","139.3","63.1","1.6","414"
"","Karnataka","7643","500","162.1","19.1","1.4","386"
"","Kerala","2963","450","55.6","29.0","1.6","254"
"","Tamil Nadu","12703","0","271.0","70.9","2.0","321"
"","Pondy","290","20","6.3","6.4","0.0","22"
"ER","Bihar","2146","400","40.9","42.2","-1.8","200"
"","DVC","2127","250","50.3","-9.0","1.9","300"
"","Jharkhand","941","0","20.3","13.3","-0.3","70"
"","Odisha","3548","0","75.2","18.6","2.7","380"
"","West Bengal","7382","0","146.7","52.1","-1.8","200"
"","Sikkim","88","0","1.1","1.1","0.0","20"
"NER","Arunachal Pradesh","105","1","1.8","2.1","-0.4","2"
"","Assam","1187","147","24.0","15.7","2.8","121"
"","Manipur","128","2","1.7","2.6","-0.9","22"
"","Meghalaya","235","15","3.8","0.9","-0.5","20"
"","Mizoram","73","2","1.2","1.2","-0.3","8"
"","Nagaland","106","4","1.6","2.0","-0.6","14"
"","Tripura","197","6","2.4","1.8","-0.8","42"
