"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10814","0","206.1","120.5","-10.1","67","0.0"
"","Haryana","7481","0","140.6","118.3","-10.7","221","0.0"
"","Rajasthan","10318","0","223.7","61.3","-1.9","608","0.0"
"","Delhi","4989","0","99.3","83.7","-1.8","113","0.0"
"","UP","19506","190","384.1","177.7","0.5","671","0.0"
"","Uttarakhand","1967","0","42.6","16.3","1.2","180","0.0"
"","HP","1385","0","29.4","2.7","1.7","172","0.0"
"","J&K","2202","551","44.9","19.5","0.9","357","10.1"
"","Chandigarh","267","0","5.5","6.9","-1.4","-31","0.0"
"WR","Chhattisgarh","3866","0","87.9","31.6","0.6","267","0.0"
"","Gujarat","14207","0","316.1","81.1","3.5","763","0.0"
"","MP","8901","0","202.7","109.6","0.0","771","0.0"
"","Maharashtra","21273","0","476.8","118.3","1.6","869","0.0"
"","Goa","541","0","11.5","12.7","-1.8","140","0.0"
"","DD","350","0","7.6","7.0","0.6","108","0.0"
"","DNH","755","0","17.8","17.7","0.1","99","0.0"
"","Essar steel","313","0","5.6","5.7","0.0","306","0.0"
"SR","Andhra Pradesh","9729","0","197.0","31.6","-0.4","695","0.0"
"","Telangana","7849","0","171.0","49.6","0.8","806","0.0"
"","Karnataka","11183","0","217.5","60.8","0.9","940","0.0"
"","Kerala","3724","0","75.8","59.7","1.5","292","0.0"
"","Tamil Nadu","15986","0","354.1","146.5","-0.6","794","0.0"
"","Pondy","443","0","9.2","9.2","0.0","53","0.0"
"ER","Bihar","5424","0","106.4","102.7","0.9","300","0.0"
"","DVC","3103","0","68.1","-40.4","0.5","350","0.0"
"","Jharkhand","1153","0","27.3","21.5","0.3","150","0.0"
"","Odisha","3956","0","82.8","27.0","2.7","500","0.0"
"","West Bengal","9199","0","176.5","67.1","1.0","250","0.0"
"","Sikkim","97","0","1.2","0.2","1.0","60","0.0"
"NER","Arunachal Pradesh","136","0","2.4","3.4","-1.0","36","0.0"
"","Assam","1764","82","32.7","27.6","0.8","288","1.2"
"","Manipur","146","2","2.3","2.3","0.0","31","0.0"
"","Meghalaya","326","0","5.7","2.9","0.0","151","0.0"
"","Mizoram","85","1","1.5","1.5","0.0","22","0.0"
"","Nagaland","129","2","2.3","2.5","-0.3","38","0.0"
"","Tripura","293","6","5.7","4.1","1.3","111","0.3"
