"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6806","0","145.5","78.9","2.6","552"
"","Haryana","5659","489","125.9","65.0","2.2","321"
"","Rajasthan","7080","0","151.3","80.0","-3.2","3"
"","Delhi","4053","31","85.9","64.3","3.7","474"
"","UP","9503","2505","206.1","89.4","-0.1","356"
"","Uttarakhand","1603","80","34.0","13.3","4.8","336"
"","HP","1197","4","24.1","7.9","1.2","354"
"","J&K","1632","100","29.3","15.2","0.8","135"
"","Chandigarh","239","0","4.7","4.5","0.1","35"
"WR","Chhattisgarh","2713","27","59.1","11.8","-4.8","236"
"","Gujarat","10214","58","220.7","36.1","-3.0","435"
"","MP","6342","20","126.3","47.8","-4.5","295"
"","Maharashtra","16147","106","348.7","98.4","8.2","954"
"","Goa","407","1","7.8","6.7","0.7","55"
"","DD","260","1","6.1","5.9","0.2","50"
"","DNH","633","2","14.8","14.0","0.8","95"
"","Essar steel","290","1","5.4","5.3","0.1","51"
"SR","Andhra Pradesh","9532","3500","208.8","89.4","1.7","712"
"","Karnataka","7628","300","160.4","16.9","-0.4","190"
"","Kerala","3137","150","57.3","22.4","0.7","196"
"","Tamil Nadu","12056","525","264.9","72.5","-0.3","281"
"","Pondy","300","45","6.2","6.2","0.0","41"
"ER","Bihar","2169","100","44.1","43.7","0.3","90"
"","DVC","2471","0","55.4","-19.0","0.7","180"
"","Jharkhand","924","0","19.8","12.8","-0.5","60"
"","Odisha","3630","200","70.4","11.3","-0.5","250"
"","West Bengal","6363","0","108.9","28.8","2.5","300"
"","Sikkim","89","0","1.3","1.7","-0.4","10"
"NER","Arunachal Pradesh","87","1","1.3","1.4","0.0","25"
"","Assam","1102","204","19.4","15.1","-2.0","88"
"","Manipur","101","4","1.4","2.4","-1.0","1"
"","Meghalaya","260","5","4.5","1.2","0.2","66"
"","Mizoram","55","7","1.0","1.4","-0.6","2"
"","Nagaland","93","1","1.2","1.6","-0.6","1"
"","Tripura","215","3","3.4","1.7","-0.6","41"
