"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4078","0","84.9","38.3","1.0","309"
"","Haryana","5569","0","100.3","72.9","-1.9","251"
"","Rajasthan","9746","0","203.2","71.3","1.6","299"
"","Delhi","2707","0","51.7","36.8","0.7","209"
"","UP","12193","0","253.9","88.9","0.4","306"
"","Uttarakhand","1541","0","30.3","17.7","-0.2","61"
"","HP","1217","0","22.3","15.8","0.2","99"
"","J&K","2000","500","41.9","34.1","0.8","184"
"","Chandigarh","160","0","2.9","3.0","-0.1","14"
"WR","Chhattisgarh","2954","0","61.2","16.4","-3.7","116"
"","Gujarat","12189","0","262.1","68.1","-2.6","289"
"","MP","10135","0","213.9","129.9","-3.4","368"
"","Maharashtra","18990","0","407.2","112.0","-1.9","326"
"","Goa","376","0","7.7","7.5","-0.4","-1"
"","DD","260","0","6.0","6.3","-0.3","8"
"","DNH","718","0","16.4","16.8","-0.4","0"
"","Essar steel","424","0","8.8","8.9","-0.1","176"
"SR","Andhra Pradesh","7187","0","154.9","22.0","0.4","450"
"","Telangana","6584","0","134.0","65.7","2.9","318"
"","Karnataka","8706","0","194.5","68.2","4.3","632"
"","Kerala","3232","0","60.4","49.8","3.2","290"
"","Tamil Nadu","11975","0","271.6","140.9","-2.0","579"
"","Pondy","283","0","6.0","6.4","-0.4","15"
"ER","Bihar","3463","0","62.8","61.5","-0.1","385"
"","DVC","2545","0","57.1","-31.5","-1.3","365"
"","Jharkhand","1104","0","21.5","13.2","0.8","135"
"","Odisha","3793","0","67.9","21.6","0.8","325"
"","West Bengal","6464","0","102.4","23.2","1.1","298"
"","Sikkim","80","0","1.3","1.1","0.2","20"
"NER","Arunachal Pradesh","122","1","1.8","1.8","0.0","46"
"","Assam","1363","0","23.1","17.2","2.0","77"
"","Manipur","125","1","2.0","2.0","0.0","21"
"","Meghalaya","242","0","4.1","4.1","-0.7","15"
"","Mizoram","77","1","1.3","1.2","0.1","7"
"","Nagaland","97","2","1.7","1.7","-0.1","2"
"","Tripura","201","0","3.2","2.4","0.1","73"
