"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5618","0","117.0","61.7","-1.2","188"
"","Haryana","7187","0","132.0","97.3","-1.7","230"
"","Rajasthan","8815","0","195.3","62.1","0.6","234"
"","Delhi","3973","0","78.4","62.6","0.6","288"
"","UP","12306","0","273.3","101.0","-0.6","364"
"","Uttarakhand","1804","0","35.3","20.4","0.9","153"
"","HP","1275","0","23.4","13.8","0.3","92"
"","J&K","1764","441","34.4","29.0","-4.3","0"
"","Chandigarh","202","0","3.8","4.0","-0.2","11"
"WR","Chhattisgarh","3268","0","58.9","11.2","-2.2","222"
"","Gujarat","13684","0","301.2","76.5","-10.1","272"
"","MP","7943","0","171.0","106.8","-2.4","744"
"","Maharashtra","20246","0","428.3","137.1","0.2","516"
"","Goa","456","0","9.8","8.4","0.8","114"
"","DD","318","0","7.2","7.2","0.0","15"
"","DNH","778","0","17.6","17.9","-0.3","16"
"","Essar steel","615","0","6.5","6.6","-0.1","124"
"SR","Andhra Pradesh","7293","0","163.9","19.0","1.7","416"
"","Telangana","7594","0","158.9","76.1","2.4","300"
"","Karnataka","8291","500","200.0","62.1","6.9","695"
"","Kerala","3559","0","67.3","46.2","2.0","268"
"","Tamil Nadu","13839","0","304.1","137.1","2.2","771"
"","Pondy","324","0","7.0","6.8","0.1","47"
"ER","Bihar","3625","100","69.1","63.8","3.3","285"
"","DVC","2698","0","63.5","-30.2","-1.7","265"
"","Jharkhand","1077","0","23.2","15.3","1.6","135"
"","Odisha","3881","0","72.9","13.7","-1.0","405"
"","West Bengal","7845","0","146.9","35.0","-0.6","333"
"","Sikkim","94","0","1.2","1.0","0.2","20"
"NER","Arunachal Pradesh","113","2","1.9","1.9","0.0","25"
"","Assam","1510","1","27.1","19.5","3.0","205"
"","Manipur","145","0","2.2","1.7","0.5","59"
"","Meghalaya","247","2","4.9","1.7","0.9","79"
"","Mizoram","85","0","1.3","1.3","0.0","15"
"","Nagaland","111","1","1.8","1.5","0.2","37"
"","Tripura","260","0","3.9","3.4","0.5","118"
