"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5273","0","88.1","39.0","-0.1","336"
"","Haryana","6595","0","114.9","64.2","-0.3","149"
"","Rajasthan","9852","0","210.2","75.8","2.6","283"
"","Delhi","3709","0","64.0","53.5","-0.2","270"
"","UP","13850","0","288.1","94.9","0.0","0"
"","Uttarakhand","1938","0","34.2","18.9","1.4","233"
"","HP","1371","0","25.6","20.2","0.4","160"
"","J&K","2121","530","41.3","36.3","1.3","620"
"","Chandigarh","223","0","3.8","3.8","0.1","32"
"WR","Chhattisgarh","3173","0","71.6","7.5","-0.3","288"
"","Gujarat","13379","0","269.4","71.6","1.5","400"
"","MP","9854","0","209.1","117.8","-0.6","419"
"","Maharashtra","19601","142","406.2","142.5","5.2","915"
"","Goa","426","0","8.7","7.9","0.2","81"
"","DD","289","0","6.2","6.2","0.0","12"
"","DNH","718","0","16.3","16.5","-0.2","16"
"","Essar steel","429","0","7.7","7.6","0.2","161"
"SR","Andhra Pradesh","6618","0","145.2","10.7","2.4","566"
"","Telangana","8125","0","152.2","68.3","-0.1","231"
"","Karnataka","9337","0","195.2","67.4","3.1","549"
"","Kerala","3412","0","63.7","54.8","1.8","160"
"","Tamil Nadu","11573","0","240.8","129.7","-1.1","544"
"","Pondy","230","0","4.5","5.5","-1.0","29"
"ER","Bihar","3582","100","63.1","60.7","-0.7","435"
"","DVC","2689","0","62.3","-37.9","-2.2","365"
"","Jharkhand","1175","0","24.1","15.2","1.0","135"
"","Odisha","3871","0","66.0","14.3","-0.7","405"
"","West Bengal","6534","0","104.0","26.3","0.8","398"
"","Sikkim","88","0","1.6","1.7","-0.1","20"
"NER","Arunachal Pradesh","108","2","2.0","1.9","0.1","9"
"","Assam","1309","2","21.3","15.2","1.7","184"
"","Manipur","133","1","2.2","2.2","0.0","30"
"","Meghalaya","293","0","5.2","4.4","-0.1","23"
"","Mizoram","87","2","1.5","1.2","0.2","15"
"","Nagaland","101","1","1.8","1.7","0.1","13"
"","Tripura","208","0","3.6","0.9","1.2","24"
