"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8816","0","192.9","123.8","-1.7","97","0.0"
"","Haryana","8309","270","171.8","140.3","0.6","390","0.8"
"","Rajasthan","10966","0","240.0","59.6","2.3","820","0.0"
"","Delhi","5699","0","108.6","92.1","0.3","177","0.1"
"","UP","18989","410","407.1","174.1","1.9","868","6.6"
"","Uttarakhand","1958","0","42.4","16.5","1.3","195","1.3"
"","HP","1399","0","29.5","-1.9","-0.3","51","0.0"
"","J&K","1974","494","41.5","21.3","-0.6","376","9.8"
"","Chandigarh","260","0","5.3","5.6","-0.3","19","0.0"
"WR","Chhattisgarh","4158","0","98.7","38.6","-1.3","257","0.0"
"","Gujarat","17558","0","390.7","103.8","9.4","1162","0.0"
"","MP","10097","0","218.6","106.4","0.0","973","0.0"
"","Maharashtra","19948","0","449.2","125.4","0.8","902","0.0"
"","Goa","541","0","11.4","10.7","0.1","71","0.0"
"","DD","350","0","7.8","7.1","0.7","55","0.0"
"","DNH","799","0","18.8","19.0","-0.2","51","0.0"
"","Essar steel","320","0","5.6","5.2","0.3","339","0.0"
"SR","Andhra Pradesh","7647","0","169.0","39.5","2.1","785","0.0"
"","Telangana","8487","0","182.0","107.3","0.8","939","0.0"
"","Karnataka","10244","0","195.4","72.0","2.7","889","0.0"
"","Kerala","2948","0","61.3","46.1","1.3","246","0.0"
"","Tamil Nadu","13750","0","308.9","114.7","-1.1","484","0.0"
"","Pondy","372","0","7.8","8.2","-0.4","49","0.0"
"ER","Bihar","5304","0","106.1","101.7","-0.4","100","0.0"
"","DVC","3018","0","67.1","-45.3","0.2","30","0.0"
"","Jharkhand","1287","0","26.1","17.1","-0.2","180","0.0"
"","Odisha","4576","0","96.0","34.4","3.4","500","0.0"
"","West Bengal","9188","0","188.9","88.4","1.1","450","0.0"
"","Sikkim","100","0","1.5","1.2","0.2","40","0.0"
"NER","Arunachal Pradesh","126","2","2.1","2.5","-0.3","31","0.0"
"","Assam","1760","154","33.6","26.8","1.0","120","1.1"
"","Manipur","191","1","2.6","2.3","0.3","55","0.0"
"","Meghalaya","317","0","5.6","-0.8","0.0","30","0.0"
"","Mizoram","89","3","1.6","1.2","0.1","35","0.0"
"","Nagaland","125","2","2.5","2.4","-0.2","30","0.0"
"","Tripura","267","6","4.7","4.8","-0.4","49","0.0"
