"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5202","0","101.9","24.1","-1.0","87","0.0"
"","Haryana","6417","0","111.4","54.2","0.8","222","0.0"
"","Rajasthan","11042","0","213.5","73.7","3.2","307","2.0"
"","Delhi","3887","0","65.1","49.8","-0.3","227","0.0"
"","UP","13635","0","288.9","105.4","1.6","1074","0.0"
"","Uttarakhand","2024","0","35.3","27.3","1.0","242","0.4"
"","HP","1512","24","26.4","21.2","1.1","202","0.6"
"","J&K","2199","550","46.1","43.7","-1.4","82","10.9"
"","Chandigarh","222","0","3.6","3.2","0.3","66","0.0"
"WR","Chhattisgarh","3313","0","72.4","3.1","-0.5","171","0.0"
"","Gujarat","13989","0","290.8","137.0","1.2","450","0.0"
"","MP","11456","0","213.4","127.7","-1.2","333","0.0"
"","Maharashtra","19931","0","398.2","121.9","4.0","449","0.0"
"","Goa","510","0","10.2","9.2","0.4","73","0.0"
"","DD","302","0","6.0","5.4","0.6","60","0.0"
"","DNH","739","0","15.9","15.5","0.4","56","0.0"
"","Essar steel","506","0","9.7","10.2","-0.5","205","0.0"
"SR","Andhra Pradesh","8500","0","168.0","48.3","-0.8","341","0.2"
"","Telangana","8954","0","177.7","71.6","-1.1","355","0.2"
"","Karnataka","9768","0","202.6","90.2","-1.4","508","0.2"
"","Kerala","3386","0","66.0","52.0","0.7","272","0.1"
"","Tamil Nadu","13584","0","279.0","151.9","3.5","652","0.3"
"","Pondy","328","0","6.3","6.6","-0.4","34","0.0"
"ER","Bihar","4129","0","68.5","64.1","-1.0","345","0.0"
"","DVC","2947","0","68.2","-34.7","-0.4","365","0.0"
"","Jharkhand","1164","0","23.5","13.8","0.7","145","0.0"
"","Odisha","4087","0","73.8","17.9","1.1","402","0.0"
"","West Bengal","6246","0","107.1","21.5","1.9","435","0.0"
"","Sikkim","103","0","1.8","1.6","0.1","20","0.0"
"NER","Arunachal Pradesh","116","2","2.1","1.9","0.2","35","0.0"
"","Assam","1412","9","22.6","18.7","1.3","154","0.2"
"","Manipur","192","0","2.5","2.5","0.0","14","0.0"
"","Meghalaya","305","0","5.7","3.5","0.1","47","0.0"
"","Mizoram","96","2","1.9","0.8","0.3","31","0.0"
"","Nagaland","108","4","1.7","1.7","-0.1","41","0.0"
"","Tripura","218","1","3.2","2.7","0.6","62","0.0"
