"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5516","0","105.3","35.3","-0.2","59","0.0"
"","Haryana","6587","0","113.7","68.4","0.8","320","0.1"
"","Rajasthan","11348","0","219.2","57.4","-3.7","160","0.0"
"","Delhi","4145","0","72.5","52.5","0.7","422","0.0"
"","UP","12333","160","246.2","94.3","-0.8","270","0.2"
"","Uttarakhand","2007","0","38.9","25.6","-0.1","140","0.0"
"","HP","1630","0","29.9","23.8","0.3","149","0.0"
"","J&K","2666","667","53.0","46.9","0.6","278","11.2"
"","Chandigarh","231","0","3.8","4.0","-0.2","22","0.0"
"WR","Chhattisgarh","3478","0","79.2","30.4","3.4","474","0.0"
"","Gujarat","15349","0","322.5","81.3","1.7","721","0.0"
"","MP","11608","0","218.1","115.4","-1.7","737","0.0"
"","Maharashtra","19451","0","397.6","118.1","0.4","525","0.0"
"","Goa","498","0","12.0","10.6","0.7","127","0.0"
"","DD","319","0","7.2","7.0","0.2","31","0.0"
"","DNH","798","0","18.1","18.0","0.1","36","0.0"
"","Essar steel","526","0","10.5","10.3","0.2","323","0.0"
"SR","Andhra Pradesh","8461","0","169.7","64.8","1.1","591","0.0"
"","Telangana","8778","0","176.9","74.0","-0.3","742","0.0"
"","Karnataka","11418","0","219.4","85.4","-0.1","800","0.0"
"","Kerala","3487","0","68.3","51.6","1.0","182","0.0"
"","Tamil Nadu","14339","0","298.9","159.7","1.0","497","0.0"
"","Pondy","362","0","7.2","7.2","0.0","42","0.0"
"ER","Bihar","4097","0","71.2","66.3","0.2","460","0.0"
"","DVC","3136","0","66.7","-43.4","1.0","396","0.0"
"","Jharkhand","1150","0","22.7","18.1","-1.7","169","0.0"
"","Odisha","3884","0","75.4","26.3","0.7","267","0.0"
"","West Bengal","6719","0","124.9","25.7","0.0","309","0.0"
"","Sikkim","96","0","1.4","1.7","-0.3","18","0.0"
"NER","Arunachal Pradesh","113","2","2.3","2.0","0.3","48","0.0"
"","Assam","1420","23","23.8","18.9","1.1","172","0.2"
"","Manipur","202","3","2.8","2.9","-0.1","24","0.0"
"","Meghalaya","358","1","6.3","5.2","-0.2","32","0.0"
"","Mizoram","99","3","1.9","1.6","-0.1","14","0.0"
"","Nagaland","123","2","2.1","2.0","-0.1","60","0.0"
"","Tripura","223","9","3.8","3.6","0.4","85","0.0"
