"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7132","0","155.9","78.8","-1.8","67","0.0"
"","Haryana","8100","100","165.3","115.5","0.4","188","0.1"
"","Rajasthan","11072","0","248.1","71.8","-1.4","329","0.0"
"","Delhi","5499","0","111.8","95.8","0.4","303","0.1"
"","UP","20284","340","428.2","186.3","-0.8","378","0.0"
"","Uttarakhand","2101","0","45.0","21.0","0.6","102","0.0"
"","HP","1382","0","28.9","6.8","2.3","259","0.0"
"","J&K","2415","604","46.7","25.2","1.0","253","11.0"
"","Chandigarh","266","0","5.2","6.1","-0.9","0","0.0"
"WR","Chhattisgarh","4033","0","94.3","40.7","-0.4","371","0.0"
"","Gujarat","17789","0","385.7","100.8","3.7","706","0.0"
"","MP","9774","0","224.0","115.9","0.0","448","0.0"
"","Maharashtra","22799","0","509.5","138.0","-1.1","334","0.0"
"","Goa","541","0","12.4","11.3","0.5","40","0.0"
"","DD","325","0","7.1","6.9","0.2","80","0.0"
"","DNH","727","0","14.6","14.9","-0.4","239","0.0"
"","Essar steel","350","0","6.3","6.8","-0.5","231","0.0"
"SR","Andhra Pradesh","9725","0","197.0","63.7","0.7","728","0.0"
"","Telangana","8247","0","176.0","57.4","0.3","574","0.0"
"","Karnataka","10185","0","194.9","60.7","0.7","803","0.0"
"","Kerala","4177","0","85.6","58.9","1.4","206","0.0"
"","Tamil Nadu","15170","0","345.5","162.0","2.3","794","0.0"
"","Pondy","436","0","9.2","8.9","0.2","73","0.0"
"ER","Bihar","5354","0","105.3","100.3","-0.3","50","0.0"
"","DVC","3213","0","67.9","-47.0","-0.2","120","0.0"
"","Jharkhand","1351","0","28.2","19.8","-1.1","50","0.0"
"","Odisha","4539","0","96.5","35.4","1.5","300","0.0"
"","West Bengal","9546","0","185.5","58.3","-0.2","310","0.0"
"","Sikkim","94","0","1.3","1.3","0.0","20","0.0"
"NER","Arunachal Pradesh","123","4","2.2","2.6","-0.4","33","0.0"
"","Assam","1548","41","25.2","20.7","0.9","124","2.5"
"","Manipur","158","3","2.5","2.4","0.1","29","0.0"
"","Meghalaya","272","2","4.7","2.6","0.0","78","0.3"
"","Mizoram","96","1","1.5","1.4","0.1","19","0.0"
"","Nagaland","112","3","2.2","2.1","0.0","19","0.0"
"","Tripura","242","13","5.0","4.7","0.5","79","0.0"
