"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9530","0","216.8","130.5","-0.8","47","0.0"
"","Haryana","8136","0","169.5","121.6","-0.3","180","0.0"
"","Rajasthan","9779","0","222.2","74.2","-3.0","351","0.0"
"","Delhi","4623","0","94.0","78.0","-1.7","98","0.0"
"","UP","17201","0","316.7","154.8","-1.1","619","0.4"
"","Uttarakhand","1631","0","33.6","11.8","-0.9","119","0.0"
"","HP","1340","0","27.0","5.0","1.8","246","0.0"
"","J&K","2163","541","40.0","19.2","-2.0","281","9.6"
"","Chandigarh","245","0","5.2","5.0","0.1","40","0.0"
"WR","Chhattisgarh","4385","0","103.6","46.1","1.7","367","0.0"
"","Gujarat","12883","0","294.1","91.9","0.1","493","0.0"
"","MP","7778","0","162.8","68.7","-3.4","458","0.0"
"","Maharashtra","17598","0","386.6","153.2","0.3","477","0.0"
"","Goa","541","0","11.0","10.4","0.0","52","0.0"
"","DD","303","0","7.0","6.6","0.3","35","0.0"
"","DNH","765","0","18.1","18.1","-0.1","72","0.0"
"","Essar steel","314","0","6.1","5.6","0.4","294","0.0"
"SR","Andhra Pradesh","7128","0","156.6","45.8","-0.6","495","0.0"
"","Telangana","7646","0","169.4","28.0","-0.9","578","0.0"
"","Karnataka","8258","0","169.8","51.3","1.5","838","0.0"
"","Kerala","3315","0","66.3","46.6","1.3","190","0.0"
"","Tamil Nadu","11809","0","264.6","132.6","1.4","692","0.0"
"","Pondy","331","0","7.0","7.3","-0.3","42","0.0"
"ER","Bihar","5099","0","93.1","91.2","-0.4","300","0.0"
"","DVC","3017","0","63.9","-18.8","0.8","400","0.0"
"","Jharkhand","1233","0","26.4","20.2","0.2","50","0.0"
"","Odisha","4297","0","86.8","18.6","7.4","473","0.0"
"","West Bengal","8022","0","162.8","55.3","-1.2","400","0.0"
"","Sikkim","80","0","0.8","1.1","-0.3","5","0.0"
"NER","Arunachal Pradesh","105","2","2.0","2.3","-0.3","13","0.0"
"","Assam","1646","169","31.4","26.9","-0.3","96","2.1"
"","Manipur","140","4","2.3","2.3","0.1","17","0.0"
"","Meghalaya","311","0","5.9","1.9","0.0","108","0.0"
"","Mizoram","82","2","1.7","1.1","0.3","14","0.0"
"","Nagaland","121","2","2.1","2.0","-0.3","34","0.0"
"","Tripura","221","10","4.8","4.7","-0.1","51","0.3"
