"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","10167","0","221.5","129.6","-0.2","112"
"","Haryana","8292","91","175.7","129.0","-0.1","203"
"","Rajasthan","5651","0","118.9","58.9","0.8","485"
"","Delhi","4487","59","96.7","85.3","-1.4","65"
"","UP","12361","3745","288.2","143.7","1.9","601"
"","Uttarakhand","1884","0","39.5","16.7","-0.2","93"
"","HP","1186","0","25.2","0.0","0.4","61"
"","J&K","2239","560","33.6","20.3","-0.1","811"
"","Chandigarh","315","0","6.3","6.5","0.3","7"
"WR","Chhattisgarh","3522","96","83.8","30.2","5.1","394"
"","Gujarat","7466","0","166.6","3.8","-6.2","409"
"","MP","6247","0","126.9","74.8","-2.5","123"
"","Maharashtra","16450","47","363.3","83.6","-0.5","668"
"","Goa","349","0","8.1","6.7","0.8","4"
"","DD","259","0","5.6","5.7","-0.1","52"
"","DNH","642","0","14.7","14.9","-0.2","187"
"","Essar steel","417","0","8.0","5.4","2.6","251"
"SR","Andhra Pradesh","6405","0","148.2","22.5","3.8","406"
"","Telangana","6361","0","145.8","92.3","2.2","502"
"","Karnataka","8525","300","178.7","26.4","0.7","298"
"","Kerala","3310","30","60.9","34.2","1.0","218"
"","Tamil Nadu","12503","827","270.4","87.8","-0.9","517"
"","Pondy","314","0","6.3","6.4","-0.1","26"
"ER","Bihar","2956","100","63.0","61.1","-0.4","100"
"","DVC","2427","0","55.4","-17.5","-1.8","0"
"","Jharkhand","1027","0","19.4","13.2","-1.8","60"
"","Odisha","3930","0","62.6","16.5","2.4","230"
"","West Bengal","6866","0","125.4","46.1","4.4","390"
"","Sikkim","78","0","1.1","1.2","-0.1","25"
"NER","Arunachal Pradesh","78","2","1.1","1.7","-0.6","37"
"","Assam","1310","143","27.6","19.5","3.6","218"
"","Manipur","124","1","1.8","1.9","-0.2","45"
"","Meghalaya","271","1","4.2","1.5","-0.6","71"
"","Mizoram","58","2","1.1","0.9","0.2","27"
"","Nagaland","98","2","2.1","1.6","0.4","41"
"","Tripura","215","1","3.4","0.8","0.6","76"
